timestamp,confidence,type
1558397918506,1.0,TILTING
1558399759715,0.88,ON_FOOT
1558399759715,0.88,WALKING
1558399759715,0.03,ON_BICYCLE
1558399759715,0.02,IN_VEHICLE
1558399759715,0.02,RUNNING
1558399759715,0.02,STILL
1558399759715,0.01,UNKNOWN
1558399793507,0.83,STILL
1558399793507,0.07,ON_FOOT
1558399793507,0.07,WALKING
1558399793507,0.05,IN_VEHICLE
1558399793507,0.02,RUNNING
1558399793507,0.01,ON_BICYCLE
1558399793507,0.01,UNKNOWN
1558399815241,0.4,UNKNOWN
1558399815241,0.1,IN_VEHICLE
1558399815241,0.1,ON_BICYCLE
1558399815241,0.1,ON_FOOT
1558399815241,0.1,WALKING
1558399815241,0.1,RUNNING
1558399815241,0.1,STILL
1558399830444,0.4,UNKNOWN
1558399830444,0.1,IN_VEHICLE
1558399830444,0.1,ON_BICYCLE
1558399830444,0.1,ON_FOOT
1558399830444,0.1,WALKING
1558399830444,0.1,RUNNING
1558399830444,0.1,STILL
1558399846323,0.41,STILL
1558399846323,0.37,ON_FOOT
1558399846323,0.37,WALKING
1558399846323,0.1,IN_VEHICLE
1558399846323,0.03,ON_BICYCLE
1558399846323,0.01,UNKNOWN
1558399861754,0.5,STILL
1558399861754,0.29,ON_FOOT
1558399861754,0.29,WALKING
1558399861754,0.12,IN_VEHICLE
1558399861754,0.03,ON_BICYCLE
1558399861754,0.02,UNKNOWN
1558399877231,0.4,UNKNOWN
1558399877231,0.1,IN_VEHICLE
1558399877231,0.1,ON_BICYCLE
1558399877231,0.1,ON_FOOT
1558399877231,0.1,WALKING
1558399877231,0.1,RUNNING
1558399877231,0.1,STILL
1558399893336,0.4,UNKNOWN
1558399893336,0.1,IN_VEHICLE
1558399893336,0.1,ON_BICYCLE
1558399893336,0.1,ON_FOOT
1558399893336,0.1,WALKING
1558399893336,0.1,RUNNING
1558399893336,0.1,STILL
1558399908743,0.9,ON_FOOT
1558399908743,0.9,WALKING
1558399908743,0.04,STILL
1558399908743,0.02,IN_VEHICLE
1558399908743,0.02,UNKNOWN
1558399908743,0.01,ON_BICYCLE
1558399920275,0.92,ON_FOOT
1558399920275,0.92,WALKING
1558399920275,0.03,UNKNOWN
1558399920275,0.02,IN_VEHICLE
1558399920275,0.01,STILL
