timestamp,altitude,longitude,latitude,speed,accuracy
1558313882654,0.0,127.3578466,36.3709144,0.0,2000.0
1558314020100,109.300003052,127.3569012,36.3686415,0.0,15.875
1558314449980,0.0,127.3566225,36.3685711,0.0,23.175
1558314701569,0.0,127.3566716,36.3684982,0.0,24.589
1558314809358,0.0,127.356649,36.3687723,0.0,28.492
1558314940132,108.800003052,127.3569043,36.3686403,0.0,15.921
1558315674254,0.0,127.3567212,36.3684932,0.0,15.654
1558315693387,0.0,127.3570607,36.3684826,0.0,15.787
1558315703490,0.0,127.3572219,36.3683823,0.0,19.322
1558315713525,0.0,127.3576588,36.3681877,0.0,33.924
1558315723596,0.0,127.357897,36.3680579,0.0,32.55
1558315733613,74.8000030518,127.358512,36.3676018,0.0,19.21
1558315745504,81.0,127.3587603,36.3672769,0.0,27.499
1558315750494,80.5999984741,127.3587125,36.367152,0.0,25.193
1558315770935,0.0,127.3597036,36.3664777,0.0,100.0
1558315862357,74.5,127.3609014,36.3661363,0.0,14.712
1558316855348,74.5,127.3608931,36.3661489,0.0,16.1
1558320372182,77.5,127.3611996,36.3663352,0.0,17.554
1558320375223,74.6999969482,127.3611294,36.3663495,0.0,34.101
1558320385493,74.5,127.3610144,36.3664033,0.0,43.707
1558320474474,81.0,127.3584578,36.3670554,0.0,16.851
1558320483039,81.0,127.3587967,36.3669527,0.0,35.105
1558320732038,0.0,127.3572328,36.3684115,0.0,16.947
1558320909220,0.0,127.3570374,36.3685912,0.0,16.07
1558321092485,0.0,127.3566891,36.3686274,0.0,15.06
1558321158279,0.0,127.3566576,36.3686832,0.0,15.722
1558321179068,0.0,127.3566919,36.3685355,0.0,16.133
1558321220141,74.9000015259,127.3568941,36.3683694,0.0,42.109
1558321348925,0.0,127.3571666,36.3684278,0.0,17.908
1558321387555,0.0,127.3568382,36.3686809,0.0,30.621
1558321436665,0.0,127.3566932,36.368467,0.0,15.56
1558321449471,0.0,127.3566656,36.3685322,0.0,17.851
1558321620385,108.800003052,127.3569028,36.3686115,0.0,14.871
1558321932313,108.800003052,127.356898,36.3686107,0.0,16.966
1558323243164,109.099998474,127.3569526,36.3686221,0.0,26.156
1558323310486,127.889214595,127.3569992,36.3686542,0.0,18.509
1558323362026,120.778647974,127.3572451,36.368804,0.0,10.415
1558323594470,109.099998474,127.3567639,36.3685634,0.0,17.936
1558323630265,108.900001526,127.3567602,36.3684739,0.0,13.785
1558323638464,112.099998474,127.3568442,36.368517,0.0,27.943
1558323648476,100.699996948,127.3567922,36.3685529,0.0,18.559
1558323701928,74.9000015259,127.3568655,36.3683879,0.0,15.354
1558323712255,74.9000015259,127.3569212,36.3683679,1.0258669,12.289
1558323721284,74.9000015259,127.3569812,36.368327,0.43223652,10.61
1558323733999,89.7110077723,127.3570718,36.3684051,0.0,7.303
1558323744999,0.0,127.357136,36.368404,0.0,8.983
1558323755999,87.4801771371,127.3571771,36.3684399,0.0,4.988
