timestamp,confidence,type
1557705683906,0.91,ON_FOOT
1557705683906,0.91,WALKING
1557705683906,0.02,ON_BICYCLE
1557705683906,0.02,RUNNING
1557705683906,0.02,STILL
1557705683906,0.02,UNKNOWN
1557705683906,0.01,IN_VEHICLE
1557705710367,0.4,UNKNOWN
1557705710367,0.1,IN_VEHICLE
1557705710367,0.1,ON_BICYCLE
1557705710367,0.1,ON_FOOT
1557705710367,0.1,WALKING
1557705710367,0.1,RUNNING
1557705710367,0.1,STILL
1557705735125,0.99,STILL
1557705735125,0.01,UNKNOWN
1557705743496,0.4,UNKNOWN
1557705743496,0.1,IN_VEHICLE
1557705743496,0.1,ON_BICYCLE
1557705743496,0.1,ON_FOOT
1557705743496,0.1,WALKING
1557705743496,0.1,RUNNING
1557705743496,0.1,STILL
1557705759739,0.83,ON_FOOT
1557705759739,0.83,WALKING
1557705759739,0.06,STILL
1557705759739,0.04,RUNNING
1557705759739,0.03,ON_BICYCLE
1557705759739,0.02,UNKNOWN
1557705759739,0.01,IN_VEHICLE
1557705775423,0.4,UNKNOWN
1557705775423,0.1,IN_VEHICLE
1557705775423,0.1,ON_BICYCLE
1557705775423,0.1,ON_FOOT
1557705775423,0.1,WALKING
1557705775423,0.1,RUNNING
1557705775423,0.1,STILL
1557705786473,0.86,ON_FOOT
1557705786473,0.86,WALKING
1557705786473,0.05,RUNNING
1557705786473,0.04,STILL
1557705786473,0.02,ON_BICYCLE
1557705786473,0.02,UNKNOWN
1557705786473,0.01,IN_VEHICLE
1557705802025,0.87,ON_FOOT
1557705802025,0.87,WALKING
1557705802025,0.09,RUNNING
1557705802025,0.03,UNKNOWN
1557705802025,0.01,STILL
1557705817157,0.87,ON_FOOT
1557705817157,0.87,WALKING
1557705817157,0.1,RUNNING
1557705817157,0.02,UNKNOWN
1557705817157,0.01,STILL
1557705834537,0.96,ON_FOOT
1557705834537,0.96,WALKING
1557705834537,0.03,RUNNING
1557705834537,0.01,UNKNOWN
1557705862586,0.4,UNKNOWN
1557705862586,0.1,IN_VEHICLE
1557705862586,0.1,ON_BICYCLE
1557705862586,0.1,ON_FOOT
1557705862586,0.1,WALKING
1557705862586,0.1,RUNNING
1557705862586,0.1,STILL
1557705876488,0.95,ON_FOOT
1557705876488,0.95,WALKING
1557705876488,0.04,RUNNING
1557705876488,0.01,UNKNOWN
1557705885783,0.87,ON_FOOT
1557705885783,0.87,WALKING
1557705885783,0.09,RUNNING
1557705885783,0.02,UNKNOWN
1557705885783,0.01,ON_BICYCLE
1557705885783,0.01,STILL
1557705901773,1.0,TILTING
1557705899663,0.96,ON_FOOT
1557705899663,0.96,WALKING
1557705899663,0.02,UNKNOWN
1557705899663,0.01,ON_BICYCLE
1557705899663,0.01,RUNNING
1557706028698,0.92,ON_FOOT
1557706028698,0.92,WALKING
1557706028698,0.05,RUNNING
1557706028698,0.02,UNKNOWN
1557706028698,0.01,ON_BICYCLE
1557706100909,0.97,ON_FOOT
1557706100909,0.97,WALKING
1557706100909,0.02,UNKNOWN
1557706100909,0.01,RUNNING
1557706237331,0.96,ON_FOOT
1557706237331,0.96,WALKING
1557706237331,0.02,UNKNOWN
1557706237331,0.01,ON_BICYCLE
1557706237331,0.01,RUNNING
1557706355704,0.98,ON_FOOT
1557706355704,0.98,WALKING
1557706355704,0.02,UNKNOWN
1557706365599,1.0,TILTING
1557706363497,0.4,UNKNOWN
1557706363497,0.1,IN_VEHICLE
1557706363497,0.1,ON_BICYCLE
1557706363497,0.1,ON_FOOT
1557706363497,0.1,WALKING
1557706363497,0.1,RUNNING
1557706363497,0.1,STILL
1557706706272,1.0,TILTING
1557707035768,1.0,STILL
1557707788009,1.0,STILL
1557707940444,0.97,STILL
1557707940444,0.03,UNKNOWN
1557708776005,1.0,TILTING
1557709597562,0.4,UNKNOWN
1557709597562,0.1,IN_VEHICLE
1557709597562,0.1,ON_BICYCLE
1557709597562,0.1,ON_FOOT
1557709597562,0.1,WALKING
1557709597562,0.1,RUNNING
1557709597562,0.1,STILL
1557709612940,0.96,ON_FOOT
1557709612940,0.96,WALKING
1557709612940,0.02,UNKNOWN
1557709612940,0.01,IN_VEHICLE
1557709612940,0.01,STILL
1557709633312,0.99,STILL
1557709633312,0.01,UNKNOWN
1557709656817,1.0,STILL
1557709681703,0.98,STILL
1557709681703,0.02,IN_VEHICLE
1557709693079,1.0,TILTING
1557709704455,0.95,STILL
1557709704455,0.02,IN_VEHICLE
1557709704455,0.02,UNKNOWN
1557709704455,0.01,ON_FOOT
1557709704455,0.01,WALKING
1557709718335,0.46,STILL
1557709718335,0.22,IN_VEHICLE
1557709718335,0.1,ON_FOOT
1557709718335,0.1,WALKING
1557709718335,0.02,ON_BICYCLE
1557709718335,0.02,UNKNOWN
1557709747058,0.99,STILL
1557709747058,0.01,UNKNOWN
1557709785166,1.0,STILL
1557709807830,0.96,STILL
1557709807830,0.02,IN_VEHICLE
1557709807830,0.01,ON_FOOT
1557709807830,0.01,WALKING
1557709823194,0.99,STILL
1557709823194,0.01,UNKNOWN
1557709838578,0.99,STILL
1557709838578,0.01,UNKNOWN
1557710464685,0.97,STILL
1557710464685,0.01,IN_VEHICLE
1557710464685,0.01,ON_FOOT
1557710464685,0.01,WALKING
1557710464685,0.01,UNKNOWN
1557710498815,1.0,STILL
1557710626378,1.0,TILTING
1557710739903,0.98,ON_FOOT
1557710739903,0.98,WALKING
1557710739903,0.01,RUNNING
1557710739903,0.01,UNKNOWN
1557710754722,1.0,TILTING
1557710756335,0.97,STILL
1557710756335,0.02,UNKNOWN
1557710756335,0.01,ON_FOOT
1557710756335,0.01,WALKING
1557710765019,0.4,UNKNOWN
1557710765019,0.1,IN_VEHICLE
1557710765019,0.1,ON_BICYCLE
1557710765019,0.1,ON_FOOT
1557710765019,0.1,WALKING
1557710765019,0.1,RUNNING
1557710765019,0.1,STILL
1557710842747,0.99,STILL
1557710842747,0.01,UNKNOWN
1557710858106,0.72,STILL
1557710858106,0.17,ON_FOOT
1557710858106,0.17,WALKING
