timestamp,type
1557018404682,SCREEN_ON
1557018408557,UNLOCK
1557018457439,SCREEN_OFF
1557018802209,SCREEN_ON
1557018803619,UNLOCK
1557018906254,SCREEN_OFF
1557018910429,SCREEN_ON
1557018913264,UNLOCK
1557019155285,SCREEN_OFF
1557019551441,SCREEN_ON
1557019554391,UNLOCK
1557020385846,SCREEN_OFF
1557020669667,SCREEN_ON
1557020670457,UNLOCK
1557020750178,SCREEN_OFF
1557020880747,SCREEN_ON
1557020882679,UNLOCK
1557020977540,SCREEN_OFF
1557021030571,SCREEN_ON
1557021032555,UNLOCK
1557021481604,SCREEN_OFF
1557021699503,SCREEN_ON
1557021703173,SCREEN_OFF
1557021724275,UNLOCK
1557021724543,SCREEN_ON
1557021744890,SCREEN_OFF
1557021758799,UNLOCK
1557021759026,SCREEN_ON
1557021762464,SCREEN_OFF
1557021999031,UNLOCK
1557021999198,SCREEN_ON
1557022043306,SCREEN_OFF
1557022582846,SCREEN_ON
1557022584597,UNLOCK
1557022651379,SCREEN_OFF
1557022660564,SCREEN_ON
1557022761143,POWER_CONNECTED
1557022792379,SCREEN_OFF
1557022861278,SCREEN_ON
1557022864891,UNLOCK
1557025464319,SCREEN_OFF
1557025478209,SCREEN_ON
1557025481315,SCREEN_OFF
1557025488482,UNLOCK
1557025488655,SCREEN_ON
1557025618485,POWER_DISCONNECTED
1557026078781,SCREEN_OFF
1557026100517,UNLOCK
1557026100797,SCREEN_ON
1557026157552,SCREEN_OFF
1557026224634,SCREEN_ON
1557026230406,UNLOCK
1557026249652,SCREEN_OFF
1557026269632,UNLOCK
1557026269839,SCREEN_ON
1557026275931,SCREEN_OFF
1557026327679,UNLOCK
1557026327836,SCREEN_ON
1557026373230,SCREEN_OFF
1557027185425,SCREEN_ON
1557027188903,SCREEN_OFF
1557027284185,UNLOCK
1557027284739,SCREEN_ON
1557027298423,SCREEN_OFF
1557027333416,SCREEN_ON
1557027335222,UNLOCK
1557027344137,SCREEN_OFF
1557027463636,SCREEN_ON
1557027466269,UNLOCK
1557027766979,RINGER_MODE_NORMAL
1557027767110,RINGER_MODE_VIBRATE
1557028417347,SCREEN_OFF
1557028434587,SCREEN_ON
1557028435556,UNLOCK
1557028708578,SCREEN_OFF
1557028838280,SCREEN_ON
1557028840058,UNLOCK
1557028847751,SCREEN_OFF
1557028891172,SCREEN_ON
1557028891209,UNLOCK
1557029073834,SCREEN_OFF
1557029184733,SCREEN_ON
1557029187507,SCREEN_OFF
1557029224509,UNLOCK
1557029224681,SCREEN_ON
1557029253561,SCREEN_OFF
1557029360031,SCREEN_ON
1557029361257,UNLOCK
1557029443700,SCREEN_OFF
1557029460152,UNLOCK
1557029460340,SCREEN_ON
1557029658475,SCREEN_OFF
1557029738176,SCREEN_ON
1557029741217,SCREEN_OFF
1557029742712,SCREEN_ON
