timestamp,type
1557621758981,SCREEN_ON
1557621770354,SCREEN_OFF
1557625916990,POWER_DISCONNECTED
1557625917991,SCREEN_ON
1557625919353,UNLOCK
1557629805570,SCREEN_OFF
1557629848527,SCREEN_ON
1557629859748,SCREEN_OFF
1557631083736,UNLOCK
1557631083916,SCREEN_ON
1557631099629,SCREEN_OFF
1557633545954,UNLOCK
1557633546184,SCREEN_ON
1557633555868,SCREEN_OFF
1557633567446,UNLOCK
1557633567559,SCREEN_ON
1557633601715,SCREEN_OFF
1557634041727,UNLOCK
1557634041799,SCREEN_ON
1557634051198,SCREEN_OFF
1557636201773,SCREEN_ON
1557636209808,SCREEN_OFF
1557638988966,SCREEN_ON
1557639258752,UNLOCK
1557641813257,SCREEN_OFF
1557642904714,SCREEN_ON
1557642915777,SCREEN_OFF
1557644647870,UNLOCK
1557644650050,SCREEN_ON
1557644680866,SCREEN_OFF
1557645554306,UNLOCK
1557645556484,SCREEN_ON
1557645881631,SCREEN_OFF
1557646026327,UNLOCK
1557646026539,SCREEN_ON
1557646348874,SCREEN_OFF
1557646618364,UNLOCK
1557646618749,SCREEN_ON
1557647735939,SCREEN_OFF
1557647743978,UNLOCK
1557647744233,SCREEN_ON
1557647748308,SCREEN_OFF
1557647881643,SCREEN_ON
1557647884625,HEADSET_MIC_UNPLUGGED
1557647893404,SCREEN_OFF
1557647903012,UNLOCK
1557647904008,SCREEN_ON
1557647916304,SCREEN_OFF
1557647926197,UNLOCK
1557647926408,SCREEN_ON
1557647929000,SCREEN_OFF
1557647935572,UNLOCK
1557647935717,SCREEN_ON
1557647938197,SCREEN_OFF
1557648429976,UNLOCK
1557648430128,SCREEN_ON
1557648528578,SCREEN_OFF
1557649133137,SCREEN_ON
1557649144430,SCREEN_OFF
1557649333656,SCREEN_ON
1557649357029,SCREEN_OFF
1557649425385,UNLOCK
1557649425484,SCREEN_ON
1557649445536,SCREEN_OFF
1557649556224,POWER_CONNECTED
1557649557154,SCREEN_ON
1557649567912,SCREEN_OFF
1557649579091,SCREEN_ON
1557649590229,SCREEN_OFF
1557649693844,POWER_DISCONNECTED
1557649694256,SCREEN_ON
1557649697271,UNLOCK
1557649702237,SCREEN_OFF
1557650989362,UNLOCK
1557650991386,SCREEN_ON
1557651278272,SCREEN_OFF
1557651783666,SCREEN_ON
1557651787184,UNLOCK
1557651801301,SCREEN_OFF
1557652442358,UNLOCK
1557652442582,SCREEN_ON
1557652480162,SCREEN_OFF
1557652888329,SCREEN_ON
1557652888740,UNLOCK
1557652891978,SCREEN_OFF
1557654407076,UNLOCK
1557654407325,SCREEN_ON
1557654427827,SCREEN_OFF
1557654725093,UNLOCK
1557654725220,SCREEN_ON
1557654744878,SCREEN_OFF
1557655095785,SCREEN_ON
1557655099786,UNLOCK
1557655111806,HEADSET_MIC_UNPLUGGED
1557655115949,SCREEN_OFF
1557655139380,SCREEN_ON
1557655141442,SCREEN_OFF
1557655152656,SCREEN_ON
1557655154093,SCREEN_OFF
1557655154324,SCREEN_ON
1557655156134,SCREEN_OFF
1557655156313,SCREEN_ON
1557655158195,SCREEN_OFF
1557655159709,SCREEN_ON
1557655165367,UNLOCK
1557655165864,SCREEN_OFF
1557655284469,SCREEN_ON
1557655366730,SCREEN_OFF
1557655367100,UNLOCK
1557655367363,SCREEN_ON
1557655373342,SCREEN_OFF
1557655407361,UNLOCK
1557655407530,SCREEN_ON
1557655412570,SCREEN_OFF
1557655542911,UNLOCK
1557655543034,SCREEN_ON
1557655546828,SCREEN_OFF
1557655560840,SCREEN_ON
1557655577486,SCREEN_OFF
1557655584551,UNLOCK
1557655584653,SCREEN_ON
1557655618457,SCREEN_OFF
1557655621649,POWER_CONNECTED
1557655622444,SCREEN_ON
1557655624153,SCREEN_OFF
1557659244936,UNLOCK
1557659245209,POWER_DISCONNECTED
1557659245945,SCREEN_ON
1557659325313,SCREEN_OFF
1557659955997,UNLOCK
1557659956308,SCREEN_ON
1557659989963,SCREEN_OFF
1557660783213,UNLOCK
1557660785448,SCREEN_ON
1557660789167,SCREEN_OFF
1557661271927,UNLOCK
1557661272037,SCREEN_ON
1557661276073,SCREEN_OFF
1557661279023,UNLOCK
1557661279237,SCREEN_ON
1557661293482,SCREEN_OFF
1557661945515,UNLOCK
1557661945960,SCREEN_ON
1557661952896,SCREEN_OFF
1557662639498,SCREEN_ON
1557662687146,SCREEN_OFF
1557662819937,UNLOCK
1557662820067,SCREEN_ON
1557663289288,SCREEN_OFF
1557663367834,UNLOCK
1557663368052,SCREEN_ON
1557663462944,SCREEN_OFF
1557663471619,UNLOCK
1557663471701,SCREEN_ON
1557663673992,SCREEN_OFF
1557663684599,UNLOCK
1557663684793,SCREEN_ON
1557663739352,SCREEN_OFF
1557663963760,UNLOCK
1557663963920,SCREEN_ON
1557663982779,SCREEN_OFF
1557664038745,UNLOCK
1557664038916,SCREEN_ON
1557664375356,SCREEN_OFF
1557665131113,SCREEN_ON
1557665142400,SCREEN_OFF
1557665190492,SCREEN_ON
1557665201688,SCREEN_OFF
1557665649530,UNLOCK
1557665651493,SCREEN_ON
1557665735471,HEADSET_MIC_UNPLUGGED
1557668278092,HEADSET_MIC_UNPLUGGED
1557668622852,SCREEN_OFF
1557668783418,SCREEN_ON
1557668794742,SCREEN_OFF
1557669646784,SCREEN_ON
1557669657976,SCREEN_OFF
1557671501797,UNLOCK
1557671502085,SCREEN_ON
