timestamp,type
1557532805141,SCREEN_ON
1557532928106,SCREEN_OFF
1557533105099,SCREEN_ON
1557533166429,SCREEN_OFF
1557533404941,SCREEN_ON
1557533472337,SCREEN_OFF
1557533704120,SCREEN_ON
1557533728442,UNLOCK
1557533738345,SCREEN_OFF
1557534003828,SCREEN_ON
1557534010424,SCREEN_OFF
1557534603896,SCREEN_ON
1557534610486,SCREEN_OFF
1557535322291,SCREEN_ON
1557535328670,SCREEN_OFF
1557535631647,SCREEN_ON
1557535638204,SCREEN_OFF
1557536132692,SCREEN_ON
1557536137117,SCREEN_OFF
1557536162470,SCREEN_ON
1557536165374,SCREEN_OFF
1557537184253,SCREEN_ON
1557537187404,POWER_CONNECTED
1557537199582,SCREEN_OFF
1557537255915,UNLOCK
1557537256522,SCREEN_ON
1557537446388,ACTIVATE_POWER_SAVE_MODE
1557538155220,POWER_DISCONNECTED
1557538429478,SCREEN_OFF
1557538517187,SCREEN_ON
1557538525584,SCREEN_OFF
1557538926621,SCREEN_ON
1557538927490,UNLOCK
1557539156599,SCREEN_OFF
1557539268883,SCREEN_ON
1557539369674,SCREEN_OFF
1557539432255,SCREEN_ON
1557539471904,SCREEN_OFF
1557539493432,UNLOCK
1557539494000,SCREEN_ON
1557539551459,SCREEN_OFF
1557539611683,SCREEN_ON
1557539612286,UNLOCK
1557539615939,RINGER_MODE_SILENT
1557539685918,SCREEN_OFF
1557539692512,UNLOCK
1557539694132,SCREEN_ON
1557539751330,SCREEN_OFF
1557539775975,UNLOCK
1557539776859,SCREEN_ON
1557539870220,SCREEN_OFF
1557539887117,SCREEN_ON
1557539896724,SCREEN_OFF
1557539935983,UNLOCK
1557539937132,SCREEN_ON
1557539984587,SCREEN_OFF
1557540044442,UNLOCK
1557540045123,SCREEN_ON
1557540075624,SCREEN_OFF
1557540123551,UNLOCK
1557540124684,SCREEN_ON
1557540142592,SCREEN_OFF
1557540157315,SCREEN_ON
1557540159626,SCREEN_OFF
1557540160233,SCREEN_ON
1557540161308,UNLOCK
1557540167716,SCREEN_OFF
1557540246996,SCREEN_ON
1557540248945,SCREEN_OFF
1557540249563,SCREEN_ON
1557540251793,SCREEN_OFF
1557540318499,SCREEN_ON
1557540320312,SCREEN_OFF
1557540320684,UNLOCK
1557540322270,SCREEN_ON
1557540323523,SCREEN_OFF
1557540328369,SCREEN_ON
1557540332543,SCREEN_OFF
1557540394271,UNLOCK
1557540394865,SCREEN_ON
1557540421101,SCREEN_OFF
1557540506020,SCREEN_ON
1557540510212,SCREEN_OFF
1557540549060,SCREEN_ON
1557540553722,SCREEN_OFF
1557540564465,UNLOCK
1557540565051,SCREEN_ON
1557540655194,SCREEN_OFF
1557540819521,UNLOCK
1557540820504,SCREEN_ON
1557540834171,SCREEN_OFF
1557540857994,SCREEN_ON
1557540858511,UNLOCK
1557540865283,SCREEN_OFF
1557540963131,SCREEN_ON
1557540966899,SCREEN_OFF
1557540976442,SCREEN_ON
1557540982257,SCREEN_OFF
1557541064925,SCREEN_ON
1557541066369,UNLOCK
1557541073962,SCREEN_OFF
1557541094650,SCREEN_ON
1557541098619,SCREEN_OFF
1557541145427,UNLOCK
1557541146181,SCREEN_ON
1557541147862,SCREEN_OFF
1557541214711,SCREEN_ON
1557541215479,UNLOCK
1557541218693,SCREEN_OFF
1557541244801,SCREEN_ON
1557541246422,UNLOCK
1557541248486,SCREEN_OFF
1557541319836,SCREEN_ON
1557541324598,UNLOCK
1557541344297,SCREEN_OFF
1557541420407,SCREEN_ON
1557541423949,SCREEN_OFF
1557541557299,SCREEN_ON
1557541557882,UNLOCK
1557541716279,SCREEN_OFF
