timestamp,type
1557543483359,UNLOCK
1557543487223,SCREEN_ON
1557543922038,POWER_DISCONNECTED
1557556258746,SCREEN_OFF
1557556260491,UNLOCK
1557556274241,SCREEN_ON
1557558060804,SCREEN_OFF
1557558275472,UNLOCK
1557558275573,SCREEN_ON
1557559337449,POWER_CONNECTED
1557559657566,SCREEN_OFF
1557560118587,SCREEN_ON
1557560118692,UNLOCK
1557563314357,SCREEN_OFF
1557563347318,UNLOCK
1557563347683,SCREEN_ON
1557564287398,POWER_DISCONNECTED
1557566953676,POWER_CONNECTED
1557568887437,POWER_DISCONNECTED
1557569840031,POWER_CONNECTED
1557576576206,POWER_DISCONNECTED
1557592284209,POWER_CONNECTED
1557594421979,POWER_DISCONNECTED
1557597198579,POWER_CONNECTED
1557598124206,POWER_DISCONNECTED
1557598599404,POWER_CONNECTED
1557603032316,POWER_DISCONNECTED
1557603602544,SCREEN_OFF
