timestamp,type
1557533190226,SCREEN_ON
1557533192727,SCREEN_OFF
1557533236316,SCREEN_ON
1557533238672,SCREEN_OFF
1557533447524,SCREEN_ON
1557533448922,UNLOCK
1557533515306,SCREEN_OFF
1557533601540,SCREEN_ON
1557533617872,SCREEN_OFF
1557533618122,SCREEN_ON
1557533625682,SCREEN_OFF
1557533625796,SCREEN_ON
1557533651190,SCREEN_OFF
1557533679887,SCREEN_ON
1557533680827,UNLOCK
1557533687853,SCREEN_OFF
1557533957635,SCREEN_ON
1557533958856,UNLOCK
1557533997082,SCREEN_OFF
1557534228353,SCREEN_ON
1557534234394,SCREEN_OFF
1557535368091,SCREEN_ON
1557535368151,UNLOCK
1557535375748,SCREEN_OFF
1557538925750,SCREEN_ON
1557538930062,UNLOCK
1557538966709,SCREEN_OFF
1557541199193,SCREEN_ON
1557541203208,UNLOCK
1557541232448,SCREEN_OFF
1557541241075,UNLOCK
1557541241326,SCREEN_ON
1557541265600,SCREEN_OFF
1557541456044,SCREEN_ON
1557541460172,SCREEN_OFF
1557541519554,SCREEN_ON
1557541520122,UNLOCK
1557541524843,SCREEN_OFF
1557541525909,UNLOCK
1557541525950,SCREEN_ON
1557541534394,SCREEN_OFF
1557541622266,SCREEN_ON
1557541639695,SCREEN_OFF
1557541741970,SCREEN_ON
1557541742650,UNLOCK
1557542086508,SCREEN_OFF
1557542199905,SCREEN_ON
1557542205609,SCREEN_OFF
1557542247850,SCREEN_ON
1557542250361,SCREEN_OFF
1557542373213,SCREEN_ON
1557542379331,SCREEN_OFF
1557542597614,SCREEN_ON
1557542599786,SCREEN_OFF
1557543157589,SCREEN_ON
1557543165624,SCREEN_OFF
1557543207253,SCREEN_ON
1557543210123,SCREEN_OFF
1557543442962,SCREEN_ON
1557543450269,UNLOCK
1557543469066,SCREEN_OFF
1557543557833,SCREEN_ON
1557543563447,SCREEN_OFF
1557543900733,SCREEN_ON
1557543901779,UNLOCK
1557543944945,SCREEN_OFF
1557543946125,SCREEN_ON
1557543949370,SCREEN_OFF
1557543961741,UNLOCK
1557543961909,SCREEN_ON
1557543985584,SCREEN_OFF
1557543995046,UNLOCK
1557543995170,SCREEN_ON
1557544034317,SCREEN_OFF
1557544067603,SCREEN_ON
1557544067628,UNLOCK
1557544193527,SCREEN_OFF
1557544361924,SCREEN_ON
1557544362755,UNLOCK
1557544381629,SCREEN_OFF
1557544434332,SCREEN_ON
1557544437736,UNLOCK
1557544475734,SCREEN_OFF
1557544502921,SCREEN_ON
1557544503748,UNLOCK
1557544650433,SCREEN_OFF
1557544710568,SCREEN_ON
1557544712039,UNLOCK
