timestamp,altitude,longitude,latitude,speed,accuracy
1557966003000,83.0,127.3591846,36.3747496,0.0,11.792
1557966313990,87.0,127.359243,36.3747577,0.0,7.481
1557967407173,97.5999984741,127.3593089,36.3747415,0.0,14.767
1557967525000,98.0,127.3593156,36.3747945,0.0,61.414
1557967907481,98.0999984741,127.3593317,36.3747454,0.0,17.626
1557968489927,98.0999984741,127.3593095,36.3748187,0.0,25.088
1557968563763,97.5999984741,127.3593062,36.374751,0.0,14.919
1557968647567,98.0,127.3593025,36.3746921,0.51,7.534
1557968700564,91.0,127.3593409,36.3748009,0.0,4.17
1557968792852,96.0999984741,127.3592307,36.3746563,0.0,16.824
1557968848000,80.0,127.359309,36.3747384,0.0,10.717
1557968866000,82.0,127.3592857,36.3745542,1.25,3.0
1557968870000,82.0,127.359315,36.374505,1.46,3.0
1557968873000,90.5999984741,127.3592612,36.3744842,1.44,11.015
1557968875000,81.0,127.3593395,36.3744448,1.41,3.649
1557968881000,83.0,127.3593839,36.3743798,1.37,3.333
1557968884000,84.0,127.3594156,36.3743388,1.38,3.0
1557968889000,83.0,127.3594631,36.374308,1.35,3.0
1557968893000,82.0,127.3595093,36.374282,1.37,3.0
1557968897000,82.0,127.3595774,36.374288,1.37,3.0
1557968901000,82.0,127.3596462,36.3742952,1.37,3.0
1557968906000,81.0,127.3597052,36.3743143,1.34,3.0
1557968911000,82.0,127.3597162,36.3743674,1.33,3.0
1557968915000,82.0,127.3597179,36.3744142,1.33,3.471
1557968919000,82.0,127.359705,36.3744594,1.32,5.174
1557968923000,82.0,127.3598047,36.374502,0.0,10.374
1557968926000,82.0,127.3598856,36.3745497,1.32,13.608
1557968933000,84.0,127.3598291,36.3745432,1.31,7.859
1557968940000,87.1999969482,127.359792,36.3744427,0.2,9.519
1557968942000,87.1999969482,127.3597992,36.3743676,0.26,9.949
1557968946000,87.1999969482,127.3598385,36.3743258,0.0,12.874
1557968952000,87.4000015259,127.3598837,36.3742918,0.0,12.055
1557968958000,87.1999969482,127.3598661,36.3742416,0.25,15.709
1557968973000,86.0,127.3598243,36.3742819,0.0,15.785
1557968976000,86.0,127.3597924,36.3743275,0.0,23.602
1557968978000,86.0,127.3597642,36.3743677,0.0,29.948
1557968980000,86.0,127.3597289,36.3744178,0.0,36.345
1557968982000,86.0,127.3596925,36.3744694,0.0,41.935
1557968984000,86.0,127.3596616,36.3745132,0.0,46.152
1557968987000,86.0,127.3596312,36.3745564,0.0,49.914
1557968989322,86.0,127.3596199,36.3745724,0.0,51.201
1557969018000,86.5999984741,127.3599905,36.3742008,1.27,9.671
1557969020000,83.0,127.3600368,36.3742343,1.27,9.403
1557969031000,79.0,127.3599881,36.3741956,1.2,6.505
1557969034000,78.0,127.3599811,36.3741381,1.19,6.386
1557969035651,86.6999969482,127.3600208,36.3740897,1.2,5.816
1557969039000,86.6999969482,127.3600851,36.3740444,1.19,7.506
1557969042000,86.6999969482,127.3601302,36.3740026,1.2,8.449
1557969046000,86.5,127.3601887,36.3739838,1.2,9.341
1557969054000,71.0,127.360239,36.3739598,1.2,4.52
1557969059000,76.0,127.3602963,36.3739638,1.18,6.21
1557969063000,74.0,127.3603159,36.3740089,1.18,6.993
1557969067000,73.0,127.3603705,36.3739751,1.19,4.199
1557969070000,76.0,127.3603839,36.3739292,1.19,3.267
1557969073000,75.0,127.3603979,36.3738769,1.21,3.0
1557969076000,76.0,127.3604322,36.373822,1.22,3.0
1557969079000,76.0,127.3604604,36.3737807,1.22,3.0
1557969082000,77.0,127.3604842,36.3737384,1.22,3.0
1557969085000,79.0,127.3605127,36.3736921,1.24,3.0
1557969088000,81.0,127.3605307,36.3736475,1.23,3.0
1557969091000,80.0,127.3605374,36.3736023,1.23,3.0
1557969095000,80.0,127.3605434,36.3735508,1.23,3.0
1557969100000,80.0,127.360577,36.3735041,1.23,3.0
1557969105000,81.0,127.3606254,36.3734718,1.23,3.0
1557969110000,80.0,127.360685,36.3734627,1.21,3.0
1557969115000,80.0,127.3607432,36.3734623,1.21,3.0
1557969119000,80.0,127.3608017,36.3734648,1.21,3.0
