timestamp,type
1556583623489,SCREEN_ON
1556583632551,UNLOCK
1556583809900,POWER_DISCONNECTED
1556583812809,SCREEN_OFF
1556583822389,SCREEN_ON
1556583823555,UNLOCK
1556584999407,SCREEN_OFF
1556585403765,SCREEN_ON
1556585673890,SCREEN_OFF
1556585719387,SCREEN_ON
1556585726569,SCREEN_OFF
1556585820489,SCREEN_ON
1556585822306,UNLOCK
1556585848388,SCREEN_OFF
1556585866518,SCREEN_ON
1556585867479,UNLOCK
1556585900985,SCREEN_OFF
1556586021013,SCREEN_ON
1556586021983,UNLOCK
1556586026332,SCREEN_OFF
1556586081600,SCREEN_ON
1556586082372,UNLOCK
1556586189724,SCREEN_OFF
1556586243415,SCREEN_ON
1556586243427,UNLOCK
1556586474969,SCREEN_OFF
1556586698415,SCREEN_ON
1556586701024,SCREEN_OFF
1556586725998,UNLOCK
1556586726705,SCREEN_ON
1556586748439,SCREEN_OFF
1556586748556,SCREEN_ON
1556586750882,SCREEN_OFF
1556586792569,SCREEN_ON
1556586797119,UNLOCK
1556586797265,SCREEN_OFF
1556586798222,SCREEN_ON
1556586881611,SCREEN_OFF
1556586883276,SCREEN_ON
1556586883957,UNLOCK
1556586920174,SCREEN_OFF
1556587034590,SCREEN_ON
1556587040209,SCREEN_OFF
1556587187134,SCREEN_ON
1556587187196,UNLOCK
1556587213850,SCREEN_OFF
1556587220050,UNLOCK
1556587220328,SCREEN_ON
1556587244478,SCREEN_OFF
1556587274485,UNLOCK
1556587274747,SCREEN_ON
1556587334618,SCREEN_OFF
1556587365341,SCREEN_ON
1556587366386,UNLOCK
1556587406517,SCREEN_OFF
1556587913065,SCREEN_ON
1556587932432,SCREEN_OFF
1556588212951,SCREEN_ON
1556588217338,SCREEN_OFF
1556588301979,SCREEN_ON
1556588303674,UNLOCK
1556588321465,SCREEN_OFF
1556588322548,UNLOCK
1556588322818,SCREEN_ON
1556588327085,SCREEN_OFF
1556588733366,SCREEN_ON
1556588785781,SCREEN_OFF
1556589013636,SCREEN_ON
1556589023022,SCREEN_OFF
1556589135122,SCREEN_ON
1556589140718,SCREEN_OFF
1556589523674,SCREEN_ON
1556589540484,SCREEN_OFF
1556589754954,SCREEN_ON
1556589766564,UNLOCK
1556589823110,SCREEN_OFF
1556589926693,SCREEN_ON
1556589927588,UNLOCK
1556590207859,SCREEN_OFF
1556590419216,SCREEN_ON
1556590421559,SCREEN_OFF
1556590959793,SCREEN_ON
1556590965626,UNLOCK
1556591011352,SCREEN_OFF
1556591188607,SCREEN_ON
1556591189617,UNLOCK
1556591355611,SCREEN_OFF
1556591382962,SCREEN_ON
1556591384759,UNLOCK
1556591386966,RINGER_MODE_SILENT
1556591388229,RINGER_MODE_NORMAL
1556591388998,RINGER_MODE_VIBRATE
1556591393377,SCREEN_OFF
1556591455112,SCREEN_ON
1556591456070,UNLOCK
1556591524506,SCREEN_OFF
1556591542976,SCREEN_ON
1556591543774,UNLOCK
1556591675696,SCREEN_OFF
1556591851048,SCREEN_ON
1556591859514,UNLOCK
1556591952198,SCREEN_OFF
