timestamp,altitude,longitude,latitude,speed,accuracy
1558399443087,71.5,127.3731954,36.3659036,0.0,15.038
1558400603476,97.3793015887,127.3731193,36.3659147,0.13162528,32.0
1558400909667,95.1034107222,127.3731209,36.3658571,0.0,4.341
1558401608737,71.4000015259,127.3731867,36.3659186,0.0,15.094
1558402415271,60.90463137,127.373262,36.3659065,0.45049506,48.0
1558402529811,71.5,127.3731865,36.3659149,0.0,14.849
1558405156259,93.3427615823,127.3731981,36.3658122,0.3488808,48.0
1558405222579,132.893924401,127.3729505,36.3660292,0.0,9.167
1558405277069,71.5999984741,127.3731881,36.3659332,0.0,15.084
1558405888744,71.5999984741,127.373283,36.3659141,0.0,16.61
1558406504086,71.5,127.3731869,36.3659062,0.0,14.88
1558407108792,71.5999984741,127.3732703,36.3659064,0.0,15.681
1558409716559,71.5999984741,127.3732439,36.3660377,0.0,16.963
1558409783389,103.762384628,127.3733227,36.365801,0.1539023,24.0
1558409834145,94.6589808916,127.3734092,36.3661503,0.0,7.058
1558410058989,80.1999969482,127.3675213,36.3677276,0.0,39.547
1558410182830,39.5845381079,127.3676508,36.3674765,1.896506,32.0
1558410214185,0.0,127.3676211,36.3676384,0.0,83.094
1558410235819,80.9000015259,127.3670696,36.3680493,0.0,30.434
1558410244613,0.0,127.367108,36.3679167,0.0,41.132
1558410263966,0.0,127.3673839,36.3678462,0.0,15.287
1558410271316,80.5999984741,127.3674098,36.3682405,0.0,18.776
1558410282902,80.0,127.36762,36.3684923,0.0,31.703
1558410287822,75.8000030518,127.3675293,36.3683545,0.0,34.738
1558410338985,0.0,127.3663938,36.3707484,0.0,43.339
1558410348971,76.0,127.3662767,36.3708152,0.0,34.576
1558410360556,76.9000015259,127.3664271,36.3708395,0.0,28.934
1558410366199,76.9000015259,127.3663281,36.3706435,0.0,52.065
1558410375726,81.3000030518,127.3654438,36.3705451,0.0,35.99
1558410379301,0.0,127.3654347,36.3706061,0.0,31.192
1558410384011,0.0,127.3655013,36.3706279,0.0,33.055
1558410391459,0.0,127.3656101,36.3706917,0.0,26.553
1558410406165,81.1999969482,127.3650807,36.3704306,0.0,17.442
1558410426350,0.0,127.3650845,36.3706692,0.0,15.323
1558410445941,81.1999969482,127.3648516,36.3703798,0.0,23.903
1558410460986,77.1999969482,127.3647007,36.3703085,0.0,16.181
1558410475975,73.9000015259,127.3646394,36.370251,0.0,16.156
1558410487653,73.5999984741,127.3645997,36.3700901,0.0,18.07
1558410499285,73.5999984741,127.3645172,36.3698549,0.0,15.265
1558410514064,73.5999984741,127.3644995,36.3696914,0.0,15.581
1558410534677,73.5999984741,127.3644729,36.3695088,0.0,15.341
1558410551063,73.5999984741,127.3643974,36.3693462,0.0,22.031
1558410565280,0.0,127.36319,36.3680906,0.0,1700.0
1558410574583,0.0,127.3641744,36.3690819,0.0,103.711
1558410591517,0.0,127.3637218,36.3686983,0.0,43.104
1558410609507,72.0,127.3636783,36.3689479,0.0,28.765
1558410626058,72.0,127.3637753,36.3690588,0.0,15.375
1558410685239,72.0,127.3637753,36.3690588,0.0,15.375
1558410751065,72.0,127.3637281,36.3691212,0.0,22.249
1558410869518,72.3000030518,127.3636737,36.369088,0.0,14.401
1558411285643,76.5,127.3637716,36.3690615,0.0,16.37
1558411587399,72.3000030518,127.3637713,36.3691171,0.0,16.929
1558412017498,78.2521860483,127.364177,36.3689448,1.2694005,16.0
1558412036637,81.2286418006,127.3641809,36.3689744,0.0,31.232
1558412090766,73.5999984741,127.3644917,36.3696983,0.0,14.748
1558412111264,73.6999969482,127.3645185,36.3698286,0.0,15.856
1558412118916,73.9000015259,127.3645273,36.3699045,0.0,16.073
1558412126276,73.5999984741,127.3645772,36.3700384,0.0,15.49
1558412141266,73.6999969482,127.3646126,36.3701488,0.0,16.562
1558412153115,73.8000030518,127.3646382,36.3702582,0.0,16.076
1558412160714,77.1999969482,127.3646706,36.3703068,0.0,15.312
1558412171308,0.0,127.3648093,36.3702006,0.0,16.153
1558412176062,0.0,127.3648789,36.3702085,0.0,15.78
1558412216498,0.0,127.3649663,36.3707602,0.0,15.442
1558412246552,0.0,127.3649134,36.3707855,0.0,17.226
1558412295914,0.0,127.3649134,36.3707855,0.0,17.226
1558412404914,81.1999969482,127.3648321,36.3708176,0.0,14.554
1558412475241,0.0,127.3649444,36.370791,0.0,14.469
1558412526264,81.6999969482,127.3648914,36.3707316,0.0,15.963
1558412846746,81.1999969482,127.3648326,36.3708179,0.0,13.991
1558417803435,0.0,127.3649252,36.3708252,0.0,14.839
1558417836488,85.8000030518,127.3649239,36.3708029,0.0,15.703
1558417884871,85.5,127.365029,36.3707918,0.0,14.999
1558417908521,89.5,127.3652173,36.370789,0.0,23.203
1558417916985,89.1999969482,127.3651071,36.370794,0.0,15.831
1558417960972,89.1999969482,127.3651071,36.370794,0.0,15.831
1558419418206,89.3000030518,127.3651771,36.3707963,0.0,12.055
1558419551893,89.0999984741,127.3651102,36.3707962,0.0,15.254
1558421524106,85.8000030518,127.3651947,36.3707929,0.0,15.218
1558421987892,0.0,127.365027,36.3707966,0.0,14.225
1558422002781,85.3000030518,127.365041,36.3707914,0.0,13.029
1558422006608,0.0,127.3649818,36.3707971,0.0,13.114
1558422041595,81.3000030518,127.3648465,36.3708303,0.0,15.51
1558422064407,81.1999969482,127.3649174,36.3707906,0.0,15.675
1558422069465,81.8000030518,127.3649418,36.3707378,0.0,12.214
1558422094459,81.8000030518,127.3649522,36.3707034,0.0,13.288
1558422511857,0.0,127.3648882,36.3707956,0.0,14.765
1558422524644,81.1999969482,127.3648392,36.370822,0.0,14.625
1558422553591,81.1999969482,127.3648336,36.3708176,0.0,14.564
1558426993293,81.1999969482,127.3648333,36.3708172,0.0,14.666
1558427294345,81.1999969482,127.3648159,36.3708301,0.0,14.966
1558427824979,82.7615520896,127.3645027,36.3702346,0.56606126,64.0
1558427833993,94.6172821093,127.3644116,36.37051,0.0,300.996
1558427849196,77.4000015259,127.364606,36.3703814,0.0,16.257
1558427865265,77.1999969482,127.364629,36.3702794,0.0,16.212
1558427878875,77.4000015259,127.3646307,36.3700681,0.0,24.641
1558427897085,77.3000030518,127.3642338,36.3698648,0.0,15.216
1558427930582,74.0999984741,127.3641331,36.3698673,0.0,16.575
1558427976826,0.0,127.3630567,36.370185,0.0,50.015
1558428031925,0.0,127.3631906,36.3701852,0.0,28.925
