timestamp,confidence,type
1557792058300,1.0,STILL
1557792148619,1.0,TILTING
1557792242562,1.0,STILL
1557792427986,1.0,STILL
1557792518316,1.0,TILTING
1557792612162,1.0,STILL
1557792801459,1.0,STILL
1557792982134,1.0,STILL
1557793162864,1.0,STILL
1557793343592,1.0,STILL
1557793524379,1.0,STILL
1557793615577,1.0,TILTING
1557793710302,1.0,STILL
1557793904343,1.0,STILL
1557794085449,1.0,STILL
1557794266091,1.0,STILL
1557794448213,1.0,STILL
1557794628909,1.0,STILL
1557794809564,1.0,STILL
1557794901731,1.0,TILTING
1557794997539,1.0,STILL
1557795098079,1.0,TILTING
1557795193588,1.0,STILL
1557795386456,1.0,STILL
1557795477951,1.0,TILTING
1557795573070,1.0,STILL
1557795762554,1.0,STILL
1557795852913,1.0,TILTING
1557795946948,1.0,STILL
1557796136452,1.0,STILL
1557796322010,1.0,STILL
1557796412436,1.0,TILTING
1557796506568,1.0,STILL
1557796695916,1.0,STILL
1557796788440,1.0,TILTING
1557796884515,1.0,STILL
1557797075280,1.0,STILL
1557797258244,1.0,STILL
1557797438723,1.0,STILL
1557797619749,1.0,STILL
1557797800382,1.0,STILL
1557797890899,1.0,TILTING
1557797984989,1.0,STILL
1557798086214,1.0,TILTING
1557798182288,1.0,STILL
1557798281358,1.0,TILTING
1557798375362,0.99,STILL
1557798375362,0.01,IN_VEHICLE
1557798388542,1.0,TILTING
1557798396682,1.0,STILL
1557798588185,1.0,STILL
1557798638577,1.0,TILTING
1557798692627,1.0,STILL
1557798799856,1.0,TILTING
1557798894089,0.98,STILL
1557798894089,0.01,IN_VEHICLE
1557798894089,0.01,UNKNOWN
1557798898965,1.0,TILTING
1557798903810,1.0,STILL
1557798912046,1.0,STILL
1557799002374,1.0,TILTING
1557799096215,1.0,STILL
1557799280768,1.0,STILL
1557799371187,1.0,TILTING
1557799465147,1.0,STILL
1557799507805,1.0,TILTING
1557799548825,1.0,STILL
1557799603753,1.0,TILTING
1557799652194,0.99,STILL
1557799652194,0.01,UNKNOWN
1557799752674,1.0,TILTING
1557799848829,1.0,STILL
1557799868801,1.0,STILL
1557799883867,1.0,STILL
1557799898908,1.0,STILL
1557799914021,1.0,STILL
1557799929123,1.0,STILL
1557800110028,1.0,STILL
1557800125701,1.0,STILL
1557800140781,1.0,STILL
1557800155843,1.0,STILL
1557800171227,1.0,STILL
1557800186544,1.0,STILL
1557800201643,1.0,STILL
1557800216681,1.0,STILL
1557800231803,1.0,STILL
1557800246844,1.0,STILL
1557800261941,1.0,STILL
1557800276965,1.0,STILL
1557800292067,1.0,STILL
1557800307174,1.0,STILL
1557800322227,1.0,STILL
1557800337247,1.0,STILL
1557800352663,1.0,STILL
1557800443004,1.0,TILTING
1557800537195,1.0,TILTING
1557800536881,0.98,STILL
1557800536881,0.01,IN_VEHICLE
1557800536881,0.01,UNKNOWN
1557800556802,1.0,STILL
1557800571901,1.0,STILL
1557800587024,1.0,STILL
1557800602106,1.0,STILL
1557800617209,1.0,STILL
1557800632268,1.0,STILL
1557800647303,1.0,STILL
1557800662326,1.0,STILL
1557800677366,1.0,STILL
1557800692407,1.0,STILL
1557800707548,1.0,STILL
1557800722637,1.0,STILL
1557800737644,1.0,STILL
1557800753097,1.0,STILL
1557800768507,1.0,STILL
1557800783646,1.0,STILL
1557800798681,1.0,STILL
1557800813762,1.0,STILL
1557800828821,1.0,STILL
1557800843908,1.0,STILL
1557800858981,1.0,STILL
1557800874023,1.0,STILL
1557800889177,1.0,STILL
1557800904251,1.0,STILL
1557800919267,1.0,STILL
1557800934307,1.0,STILL
1557800949348,1.0,STILL
1557800964488,1.0,STILL
1557800979561,1.0,STILL
1557800994623,1.0,STILL
1557801009661,1.0,STILL
1557801024761,1.0,STILL
