timestamp,type
1556755700038,SCREEN_OFF
1556755707849,SCREEN_ON
1556755710326,UNLOCK
1556756204008,SCREEN_OFF
1556756238940,SCREEN_ON
1556756241951,UNLOCK
1556756428874,SCREEN_OFF
1556756865252,SCREEN_ON
1556756878412,SCREEN_OFF
1556757153937,SCREEN_ON
1556757171474,SCREEN_OFF
1556762689338,UNLOCK
1556762691085,SCREEN_ON
1556762739586,SCREEN_OFF
1556764487407,UNLOCK
1556764491631,SCREEN_ON
1556764539551,SCREEN_OFF
1556764540355,SCREEN_ON
1556764542360,UNLOCK
1556764625174,SCREEN_OFF
1556768068806,UNLOCK
1556768071761,SCREEN_ON
1556768189774,SCREEN_OFF
1556768355531,SCREEN_ON
1556768363444,SCREEN_OFF
1556768364313,SCREEN_ON
1556768374033,SCREEN_OFF
1556768891454,UNLOCK
1556768893754,SCREEN_ON
1556768917707,SCREEN_OFF
1556769025858,SCREEN_ON
1556769028290,UNLOCK
1556769223021,SCREEN_OFF
1556769303990,SCREEN_ON
1556769305796,UNLOCK
1556769399201,SCREEN_OFF
1556769401951,SCREEN_ON
1556769403815,SCREEN_OFF
1556769488262,SCREEN_ON
1556769491585,UNLOCK
1556769523880,SCREEN_OFF
1556769733856,SCREEN_ON
1556769737905,UNLOCK
1556769741455,SCREEN_OFF
1556769848773,SCREEN_ON
1556769850827,UNLOCK
1556769905808,SCREEN_OFF
1556769906792,SCREEN_ON
1556769908879,SCREEN_OFF
1556770005431,SCREEN_ON
1556770016095,SCREEN_OFF
1556770746158,SCREEN_ON
1556770750972,SCREEN_OFF
1556770790145,SCREEN_ON
1556770795369,UNLOCK
1556770840367,SCREEN_OFF
1556771520102,UNLOCK
1556771523321,SCREEN_ON
1556771539600,SCREEN_OFF
1556771817767,SCREEN_ON
1556771819339,UNLOCK
1556771853170,SCREEN_OFF
1556773681580,UNLOCK
1556773682750,SCREEN_ON
1556773693137,SCREEN_OFF
1556773892142,SCREEN_ON
1556773895127,UNLOCK
1556773926812,SCREEN_OFF
1556774006704,SCREEN_ON
1556774008317,UNLOCK
1556774042770,SCREEN_OFF
1556774063535,SCREEN_ON
1556774072318,SCREEN_OFF
1556774079284,SCREEN_ON
1556774084971,SCREEN_OFF
1556774283867,SCREEN_ON
1556774285631,UNLOCK
1556774299224,SCREEN_OFF
1556774307056,SCREEN_ON
1556774308787,UNLOCK
1556774348037,SCREEN_OFF
1556774391729,SCREEN_ON
1556774394382,UNLOCK
1556774461728,SCREEN_OFF
1556774624602,SCREEN_ON
1556774628338,UNLOCK
