timestamp,altitude,longitude,latitude,speed,accuracy
1556852120145,92.5,127.3626484,36.3732632,0.0,15.708
1556852249000,99.0,127.3626851,36.3734925,0.0,38.592
1556852251000,109.0,127.3626816,36.373544,0.0,28.739
1556852252000,92.5,127.3626451,36.3732987,0.0,12.575
1556852271000,121.0,127.3626672,36.3733497,0.0,11.439
1556852304502,88.6999969482,127.3626586,36.3733315,0.0,11.125
1556852358039,92.5,127.3626417,36.3732845,0.0,17.384
1556852475260,92.5,127.3626361,36.3732489,0.0,12.473
1556852488361,92.5,127.3625061,36.3732275,0.0,14.848
1556852503000,116.0,127.3621321,36.3733107,1.32,42.88
1556852508000,114.0,127.3621873,36.3733285,1.48,19.55
1556852507883,88.6999969482,127.3623149,36.3732817,1.29,11.795
1556852512000,88.6999969482,127.3623724,36.3732527,0.33,10.628
1556852518000,85.3000030518,127.3624067,36.3732144,1.75,10.327
1556852523000,85.0999984741,127.3623321,36.3732116,1.44,11.22
1556852524000,96.0,127.3622502,36.373259,1.22,7.772
1556852526000,96.0,127.3622076,36.3732921,0.55,7.2
1556852535000,89.0,127.3621395,36.3732782,0.49,5.559
1556852544000,88.0,127.3620496,36.3732817,1.15,3.979
1556852559000,82.0,127.3620743,36.3733229,0.91,3.0
1556852565000,81.0,127.362063,36.3733682,0.32,3.0
1556852572000,80.0,127.3620175,36.3734012,1.19,3.0
1556852577000,81.0,127.3619707,36.3734314,1.32,3.0
1556852583000,81.0,127.3619353,36.3734784,1.3,3.0
1556852591000,82.0,127.3618769,36.3734782,1.04,3.0
1556852597000,78.0,127.3618172,36.3734776,1.08,3.0
1556852601000,81.0,127.3617598,36.3734736,1.42,3.0
1556852606000,82.0,127.3616904,36.3734753,1.34,3.0
1556852611000,79.0,127.36163,36.3734889,0.98,3.0
1556852617000,79.0,127.3615719,36.3735015,0.82,3.245
1556852622000,80.0,127.3615177,36.3735248,0.37,3.0
1556852626000,79.0,127.3614584,36.3735266,2.23,3.342
1556852629000,81.0,127.3613919,36.3735156,2.12,3.156
1556852632000,81.0,127.3613379,36.3734961,1.42,3.0
1556852635000,81.0,127.3612808,36.3734777,1.03,3.232
1556852638000,80.0,127.3612185,36.3734711,2.11,3.278
1556852645000,78.0,127.3611697,36.3734942,0.54,3.0
1556852651000,77.0,127.361106,36.3734937,1.49,3.0
1556852654000,77.0,127.3610484,36.3734905,1.31,3.0
1556852657000,77.0,127.3609884,36.3734998,1.06,3.0
1556852660000,78.0,127.360932,36.3735069,1.29,3.0
1556852664000,80.0,127.3608637,36.3735133,2.26,3.214
1556852668000,81.0,127.360798,36.3735128,1.86,3.172
1556852671000,82.0,127.3607081,36.3735197,2.08,3.9
1556852675000,84.0,127.3606466,36.3735206,2.49,3.344
1556852679000,85.0,127.3605808,36.3735245,1.3,3.0
1556852685000,85.0,127.3605187,36.3735321,0.6,3.058
1556852696000,75.0,127.3604632,36.373527,0.36,3.161
1556852703000,68.0,127.360405,36.3735344,0.0,3.165
1556852710000,66.0,127.3603385,36.3735281,1.21,3.245
1556852713000,66.0,127.3602813,36.3735275,1.23,3.065
1556852716000,66.0,127.3602198,36.3735262,1.26,3.086
1556852719000,68.0,127.3601633,36.3735176,1.32,3.0
1556852722000,71.0,127.3601028,36.3735075,1.46,3.0
1556852725000,71.0,127.3600434,36.3735053,1.18,3.0
1556852728000,71.0,127.3599835,36.3735138,1.19,3.075
1556852732000,74.0,127.3599283,36.3735213,0.98,3.205
1556852736000,72.0,127.359873,36.3735075,0.57,3.0
1556852742000,74.0,127.35981,36.3734909,1.46,3.091
1556852746000,75.0,127.3597082,36.3734697,2.15,4.494
1556852750000,74.0,127.3596369,36.3734574,1.83,3.123
1556852753000,78.0,127.3595612,36.3734429,2.26,3.081
1556852756000,79.0,127.3594846,36.3734437,1.52,3.0
1556852769000,85.0,127.3594239,36.3734405,1.16,3.0
1556852775000,88.0,127.3593541,36.3734408,1.2,3.0
1556852781000,90.0,127.3592943,36.3734299,0.96,3.0
1556852785000,89.0,127.3592314,36.3734255,1.14,3.0
1556852790000,89.0,127.3591761,36.373407,0.85,3.0
1556852795000,87.0,127.3591142,36.3734151,1.09,3.0
1556852800000,84.0,127.3590563,36.3734274,0.89,3.0
1556852805000,85.0,127.358987,36.3734444,0.93,3.0
1556852809000,83.0,127.3589293,36.3734619,1.1,3.0
1556852814000,84.0,127.3588648,36.3734759,1.04,3.0
1556852819000,82.0,127.3588155,36.3734548,0.8,3.0
1556852824000,81.0,127.3587632,36.3734391,1.1,3.0
1556852828000,83.0,127.3587049,36.3734384,0.91,3.0
1556852833000,84.0,127.3586408,36.3734335,0.71,3.0
1556852838000,86.0,127.3585692,36.373426,1.25,3.0
1556852841000,85.0,127.358512,36.3734285,0.94,3.038
1556852846000,86.0,127.3584549,36.3734287,0.96,3.0
1556852850000,84.0,127.3583979,36.3734307,1.46,3.0
1556852854000,83.0,127.3583428,36.3734199,0.88,3.0
1556852859000,82.0,127.3582795,36.3734257,0.71,3.044
1556852864000,82.0,127.3582183,36.373423,1.26,3.0
1556852877000,82.0,127.3579778,36.3734275,1.08,3.9
1556852882000,85.0,127.3579186,36.3734367,1.37,3.0
1556852890000,84.0,127.3578242,36.3734513,0.84,3.51
1556852894000,83.0,127.3577616,36.3734538,0.87,3.0
1556852898000,84.0,127.3576833,36.3734596,2.02,3.543
1556852901000,86.0,127.3576241,36.3734647,1.16,3.0
1556852905000,87.0,127.3575625,36.373475,0.87,3.0
1556852911000,86.0,127.3574999,36.3734749,1.33,3.0
1556852915000,87.0,127.3574449,36.3734878,1.26,3.0
1556852919000,85.0,127.3573876,36.3735024,1.77,3.0
1556852923000,86.0,127.357336,36.3735195,0.79,3.0
1556852929000,81.0,127.3572853,36.3735393,1.17,3.0
1556852933000,79.0,127.3572374,36.3735725,1.35,3.0
1556852937000,82.0,127.3571799,36.3736017,1.49,3.0
1556852942000,83.0,127.3571271,36.3736316,0.89,3.0
1556852948000,83.0,127.3570806,36.3736635,1.43,3.0
1556852952000,82.0,127.3570221,36.373681,0.78,3.0
1556852957000,83.0,127.3569587,36.3736835,1.29,3.0
1556852961000,82.0,127.3569082,36.3736533,0.6,3.0
1556852965000,84.0,127.3568544,36.3736313,1.17,3.0
1556852968000,84.0,127.356798,36.3736103,0.95,3.0
1556852995579,89.8000030518,127.3568735,36.3737644,0.0,15.322
1556853019091,89.5999984741,127.3569414,36.3738397,0.0,15.154
1556853029012,91.8000030518,127.3569859,36.3738852,0.0,21.511
1556853051208,91.8000030518,127.356952,36.3738458,0.0,44.66
1556853065668,89.5999984741,127.3570827,36.3738375,0.0,30.408
1556853080841,89.9000015259,127.3569485,36.37387,0.0,15.255
1556853130209,91.8000030518,127.3569577,36.3739352,0.0,15.479
1556853150000,92.4000015259,127.3569454,36.3738842,0.0,10.04
1556853207000,86.0,127.3567856,36.3736607,0.0,19.296
1556853209000,95.1999969482,127.356876,36.3737756,0.0,9.298
1556853210000,95.1999969482,127.3569149,36.3738271,0.0,9.087
1556853212000,95.1999969482,127.3569569,36.373888,0.0,8.908
1556853217000,100.0,127.3570233,36.3739842,0.0,4.573
1556853227000,95.1999969482,127.3570336,36.3739864,0.0,5.023
1556853280530,0.0,127.3601844,36.372398,0.0,1100.0
