timestamp,altitude,longitude,latitude,speed,accuracy
1558054298689,0.0,127.3581806,36.3716686,0.0,1899.999
1558054329623,90.8000030518,127.3582895,36.3735733,0.0,15.208
1558054339295,0.0,127.3582772,36.3735025,0.0,16.824
1558054349479,0.0,127.3582506,36.3734553,0.0,24.067
1558054365271,0.0,127.3581867,36.3734952,0.0,24.571
1558054376206,0.0,127.3580635,36.3733966,0.0,18.912
1558054386373,0.0,127.3580592,36.3732283,0.0,26.263
1558054396842,0.0,127.3583359,36.3732323,0.0,43.457
1558054407278,88.0,127.3586737,36.3733558,0.0,34.466
1558054417509,88.0,127.3594409,36.3734479,0.0,19.764
1558054427536,85.6999969482,127.3598894,36.3733968,0.0,18.265
1558054438183,85.8000030518,127.3603768,36.3734819,0.0,28.773
1558054449453,84.6999969482,127.3609535,36.373422,0.0,19.799
1558054459639,84.5999984741,127.3614906,36.3734417,0.0,53.152
1558054469674,91.8000030518,127.3618897,36.3734655,0.0,55.004
1558054479728,87.8000030518,127.3621594,36.3732685,0.0,54.381
1558054489905,91.5,127.3622948,36.3729024,0.0,61.618
1558054500089,91.8000030518,127.3623311,36.3729607,0.0,50.559
1558054510179,91.5,127.361763,36.3721484,0.0,31.065
1558054520248,87.3000030518,127.3617335,36.371432,0.0,60.316
1558054530432,82.8000030518,127.3621652,36.3709125,0.0,42.718
1558054540996,80.0,127.3624078,36.3707849,0.0,19.224
1558054561224,0.0,127.3625432,36.3707125,0.0,18.854
1558054571558,82.4000015259,127.3624591,36.3708067,0.0,20.679
1558054581794,75.6999969482,127.3624789,36.3707439,0.0,19.755
1558054594697,75.8000030518,127.3624115,36.37062,0.0,23.141
1558054604700,0.0,127.3624022,36.3707314,0.0,23.407
1558054614587,75.5,127.362419,36.3704262,0.0,16.292
1558054631241,80.0,127.362493,36.3703212,0.0,15.623
1558054651361,80.0999984741,127.3624434,36.3703914,0.0,17.459
1558054687072,84.4000015259,127.3623938,36.3703607,0.0,15.174
1558054696815,84.4000015259,127.3624557,36.3704019,0.0,16.181
1558054707578,88.4000015259,127.3625793,36.3704585,0.0,15.939
1558054719259,84.6999969482,127.3627712,36.3704994,0.0,16.286
1558054811192,84.8000030518,127.3628126,36.3705076,0.0,10.545
1558056759504,84.3000030518,127.3624213,36.3703342,0.0,15.356
1558056796932,80.0999984741,127.3626076,36.3704061,0.0,15.898
1558056806923,75.5,127.3624349,36.3703591,0.0,16.001
1558056816791,75.4000015259,127.362345,36.3703977,0.0,15.758
1558056837831,80.0999984741,127.3623938,36.3706259,0.0,17.366
1558056857823,79.8000030518,127.3625027,36.3706241,0.0,22.813
1558056869815,79.9000015259,127.3624527,36.3707741,0.0,17.51
1558056889660,75.8000030518,127.3625701,36.3707116,0.0,16.799
1558056907293,80.0,127.3623567,36.3706665,0.0,17.822
1558056917582,0.0,127.3623102,36.3707209,0.0,32.539
1558056927612,0.0,127.3623275,36.3707894,0.0,38.149
1558056949134,76.0999984741,127.3617081,36.3705484,0.0,30.937
