timestamp,confidence,type
1558227885167,0.4,UNKNOWN
1558227885167,0.1,IN_VEHICLE
1558227885167,0.1,ON_BICYCLE
1558227885167,0.1,ON_FOOT
1558227885167,0.1,WALKING
1558227885167,0.1,RUNNING
1558227885167,0.1,STILL
1558227911926,1.0,STILL
1558227930479,0.97,STILL
1558227930479,0.01,IN_VEHICLE
1558227930479,0.01,UNKNOWN
1558227946802,0.99,STILL
1558227946802,0.01,UNKNOWN
1558227962194,0.99,STILL
1558227962194,0.01,UNKNOWN
1558227977798,0.99,STILL
1558227977798,0.01,UNKNOWN
1558227993347,0.99,STILL
1558227993347,0.01,UNKNOWN
1558228008637,0.99,STILL
1558228008637,0.01,UNKNOWN
1558228023975,0.99,STILL
1558228023975,0.01,UNKNOWN
1558228035390,1.0,STILL
1558228050656,1.0,STILL
1558228066710,1.0,TILTING
1558228082764,0.4,UNKNOWN
1558228082764,0.1,IN_VEHICLE
1558228082764,0.1,ON_BICYCLE
1558228082764,0.1,ON_FOOT
1558228082764,0.1,WALKING
1558228082764,0.1,RUNNING
1558228082764,0.1,STILL
1558228090485,1.0,TILTING
1558228098205,0.34,STILL
1558228098205,0.26,ON_FOOT
1558228098205,0.26,WALKING
1558228098205,0.16,ON_BICYCLE
1558228098205,0.14,IN_VEHICLE
1558228098205,0.02,UNKNOWN
1558228098205,0.01,RUNNING
1558228113512,0.42,STILL
1558228113512,0.2,ON_FOOT
1558228113512,0.2,WALKING
1558228113512,0.18,IN_VEHICLE
1558228113512,0.08,ON_BICYCLE
1558228113512,0.02,UNKNOWN
1558228128767,0.46,STILL
1558228128767,0.19,IN_VEHICLE
1558228128767,0.15,ON_FOOT
1558228128767,0.15,WALKING
1558228128767,0.12,ON_BICYCLE
1558228128767,0.02,UNKNOWN
1558228142818,0.44,STILL
1558228142818,0.19,ON_FOOT
1558228142818,0.19,WALKING
1558228142818,0.18,ON_BICYCLE
1558228142818,0.08,IN_VEHICLE
1558228142818,0.02,UNKNOWN
1558228142818,0.01,RUNNING
1558228173578,0.4,UNKNOWN
1558228173578,0.1,IN_VEHICLE
1558228173578,0.1,ON_BICYCLE
1558228173578,0.1,ON_FOOT
1558228173578,0.1,WALKING
1558228173578,0.1,RUNNING
1558228173578,0.1,STILL
1558228188841,0.89,STILL
1558228188841,0.04,IN_VEHICLE
1558228188841,0.03,ON_FOOT
1558228188841,0.03,WALKING
1558228188841,0.02,UNKNOWN
1558228188841,0.01,ON_BICYCLE
1558228204219,0.7,STILL
1558228204219,0.15,IN_VEHICLE
1558228204219,0.04,ON_FOOT
1558228204219,0.04,WALKING
1558228204219,0.03,UNKNOWN
1558228204219,0.02,ON_BICYCLE
1558228218272,0.97,STILL
1558228218272,0.02,IN_VEHICLE
1558228218272,0.01,UNKNOWN
1558228235199,1.0,TILTING
1558228243101,0.98,STILL
1558228243101,0.02,UNKNOWN
1558228263092,0.89,STILL
1558228263092,0.03,IN_VEHICLE
1558228263092,0.02,ON_BICYCLE
1558228263092,0.02,ON_FOOT
1558228263092,0.02,WALKING
1558228263092,0.02,UNKNOWN
1558228279408,0.99,STILL
1558228279408,0.01,UNKNOWN
1558228294722,0.99,STILL
1558228294722,0.01,UNKNOWN
1558228310199,0.99,STILL
1558228310199,0.01,UNKNOWN
1558228325484,0.99,STILL
1558228325484,0.01,UNKNOWN
1558228340801,0.99,STILL
1558228340801,0.01,UNKNOWN
1558228356096,0.99,STILL
1558228356096,0.01,UNKNOWN
1558228371378,0.98,STILL
1558228371378,0.02,UNKNOWN
1558228386699,0.98,STILL
1558228386699,0.02,UNKNOWN
1558228401979,0.99,STILL
1558228401979,0.01,UNKNOWN
1558228417303,0.98,STILL
1558228417303,0.02,UNKNOWN
1558228432581,0.99,STILL
1558228432581,0.01,UNKNOWN
1558228448840,0.93,STILL
1558228448840,0.02,IN_VEHICLE
1558228448840,0.02,ON_FOOT
1558228448840,0.02,WALKING
1558228448840,0.02,UNKNOWN
1558228464188,0.99,STILL
1558228464188,0.01,UNKNOWN
1558228471842,1.0,TILTING
1558228479495,0.79,STILL
1558228479495,0.08,IN_VEHICLE
1558228479495,0.04,ON_FOOT
1558228479495,0.04,WALKING
1558228479495,0.02,ON_BICYCLE
1558228479495,0.02,UNKNOWN
1558228494846,0.48,STILL
1558228494846,0.22,IN_VEHICLE
1558228494846,0.16,ON_FOOT
1558228494846,0.16,WALKING
1558228494846,0.05,ON_BICYCLE
1558228494846,0.01,UNKNOWN
1558228510263,0.5,STILL
1558228510263,0.17,ON_BICYCLE
1558228510263,0.13,ON_FOOT
1558228510263,0.13,WALKING
1558228510263,0.1,IN_VEHICLE
1558228510263,0.04,UNKNOWN
1558228525519,0.56,STILL
1558228525519,0.13,ON_BICYCLE
1558228525519,0.12,ON_FOOT
1558228525519,0.12,WALKING
1558228525519,0.1,IN_VEHICLE
1558228525519,0.02,UNKNOWN
1558228540788,0.6,STILL
1558228540788,0.13,ON_BICYCLE
1558228540788,0.11,ON_FOOT
1558228540788,0.11,WALKING
1558228540788,0.08,IN_VEHICLE
1558228540788,0.03,UNKNOWN
1558228556136,0.68,STILL
1558228556136,0.11,ON_BICYCLE
1558228556136,0.11,ON_FOOT
1558228556136,0.11,WALKING
1558228556136,0.05,IN_VEHICLE
1558228556136,0.02,UNKNOWN
1558228571444,0.96,STILL
1558228571444,0.01,IN_VEHICLE
1558228571444,0.01,ON_FOOT
1558228571444,0.01,WALKING
1558228571444,0.01,UNKNOWN
1558228587338,0.99,STILL
1558228587338,0.01,UNKNOWN
1558228602671,1.0,STILL
1558228617801,0.36,STILL
1558228617801,0.23,ON_FOOT
1558228617801,0.23,WALKING
1558228617801,0.21,IN_VEHICLE
1558228617801,0.04,ON_BICYCLE
1558228617801,0.03,UNKNOWN
1558228632948,0.94,STILL
1558228632948,0.03,IN_VEHICLE
1558228632948,0.02,UNKNOWN
1558228632948,0.01,ON_FOOT
1558228632948,0.01,WALKING
1558228648273,0.78,STILL
1558228648273,0.07,IN_VEHICLE
1558228648273,0.05,ON_FOOT
1558228648273,0.05,WALKING
1558228648273,0.04,ON_BICYCLE
1558228648273,0.02,UNKNOWN
1558228663519,0.65,STILL
1558228663519,0.15,ON_BICYCLE
1558228663519,0.12,ON_FOOT
1558228663519,0.12,WALKING
1558228663519,0.03,IN_VEHICLE
1558228663519,0.02,UNKNOWN
1558228671145,1.0,TILTING
1558228678771,0.52,STILL
1558228678771,0.18,ON_FOOT
1558228678771,0.18,WALKING
1558228678771,0.1,ON_BICYCLE
1558228678771,0.09,IN_VEHICLE
1558228678771,0.03,UNKNOWN
1558228694119,0.98,STILL
1558228694119,0.01,IN_VEHICLE
1558228694119,0.01,UNKNOWN
1558230783681,1.0,TILTING
1558232863437,0.4,UNKNOWN
1558232863437,0.1,IN_VEHICLE
1558232863437,0.1,ON_BICYCLE
1558232863437,0.1,ON_FOOT
1558232863437,0.1,WALKING
1558232863437,0.1,RUNNING
1558232863437,0.1,STILL
1558232891967,0.99,STILL
1558232891967,0.01,UNKNOWN
1558232913861,1.0,STILL
1558232932365,0.46,STILL
1558232932365,0.34,ON_BICYCLE
1558232932365,0.16,IN_VEHICLE
1558232932365,0.02,ON_FOOT
1558232932365,0.02,WALKING
1558232932365,0.01,UNKNOWN
1558232947681,0.47,STILL
1558232947681,0.23,ON_FOOT
1558232947681,0.23,WALKING
1558232947681,0.13,IN_VEHICLE
1558232947681,0.11,ON_BICYCLE
1558232947681,0.02,UNKNOWN
1558232947681,0.01,RUNNING
1558232962928,0.98,STILL
1558232962928,0.01,ON_FOOT
1558232962928,0.01,WALKING
1558232962928,0.01,UNKNOWN
1558232978158,0.96,STILL
1558232978158,0.02,UNKNOWN
1558232978158,0.01,ON_BICYCLE
1558232978158,0.01,ON_FOOT
1558232978158,0.01,WALKING
1558232993410,0.96,STILL
1558232993410,0.02,UNKNOWN
1558232993410,0.01,ON_BICYCLE
1558232993410,0.01,ON_FOOT
1558232993410,0.01,WALKING
1558233001081,1.0,TILTING
1558233008751,0.99,STILL
1558233008751,0.01,UNKNOWN
1558233024100,0.96,STILL
1558233024100,0.02,IN_VEHICLE
1558233024100,0.01,ON_FOOT
1558233024100,0.01,WALKING
1558233024100,0.01,UNKNOWN
1558233039398,0.34,STILL
1558233039398,0.27,IN_VEHICLE
1558233039398,0.14,ON_FOOT
1558233039398,0.14,WALKING
1558233039398,0.12,ON_BICYCLE
1558233039398,0.01,UNKNOWN
1558233054718,0.4,UNKNOWN
1558233054718,0.1,IN_VEHICLE
1558233054718,0.1,ON_BICYCLE
1558233054718,0.1,ON_FOOT
1558233054718,0.1,WALKING
1558233054718,0.1,RUNNING
1558233054718,0.1,STILL
1558233070083,0.4,UNKNOWN
1558233070083,0.1,IN_VEHICLE
1558233070083,0.1,ON_BICYCLE
1558233070083,0.1,ON_FOOT
1558233070083,0.1,WALKING
1558233070083,0.1,RUNNING
1558233070083,0.1,STILL
1558233085374,0.99,STILL
1558233085374,0.01,UNKNOWN
1558233100750,0.99,STILL
1558233100750,0.01,UNKNOWN
1558233116051,0.99,STILL
1558233116051,0.01,UNKNOWN
1558233131457,0.99,STILL
1558233131457,0.01,UNKNOWN
1558233146867,0.99,STILL
1558233146867,0.01,UNKNOWN
1558233162267,0.98,STILL
1558233162267,0.01,IN_VEHICLE
1558233162267,0.01,UNKNOWN
1558233178209,0.99,STILL
1558233178209,0.01,UNKNOWN
1558233193571,0.96,STILL
1558233193571,0.01,IN_VEHICLE
1558233193571,0.01,ON_FOOT
1558233193571,0.01,WALKING
1558233193571,0.01,UNKNOWN
1558233209359,0.99,STILL
1558233209359,0.01,UNKNOWN
1558233224656,0.99,STILL
1558233224656,0.01,UNKNOWN
1558233240108,0.96,STILL
1558233240108,0.02,IN_VEHICLE
1558233240108,0.01,ON_FOOT
1558233240108,0.01,WALKING
1558233247150,1.0,TILTING
1558233254191,0.97,STILL
1558233254191,0.02,UNKNOWN
1558233254191,0.01,IN_VEHICLE
1558233261830,1.0,TILTING
1558233269469,0.98,STILL
1558233269469,0.01,IN_VEHICLE
1558233269469,0.01,UNKNOWN
1558233284849,0.99,STILL
1558233284849,0.01,UNKNOWN
1558233300358,0.99,STILL
1558233300358,0.01,UNKNOWN
1558233315734,0.99,STILL
1558233315734,0.01,UNKNOWN
1558233331050,0.99,STILL
1558233331050,0.01,UNKNOWN
1558233346342,0.99,STILL
1558233346342,0.01,UNKNOWN
1558233361656,0.99,STILL
1558233361656,0.01,UNKNOWN
1558233376965,0.99,STILL
1558233376965,0.01,UNKNOWN
1558233392250,0.97,STILL
1558233392250,0.02,UNKNOWN
1558233392250,0.01,ON_FOOT
1558233392250,0.01,WALKING
1558233407428,0.97,STILL
1558233407428,0.03,UNKNOWN
1558233421535,0.98,STILL
1558233421535,0.02,UNKNOWN
1558233425235,0.4,UNKNOWN
1558233425235,0.1,IN_VEHICLE
1558233425235,0.1,ON_BICYCLE
1558233425235,0.1,ON_FOOT
1558233425235,0.1,WALKING
1558233425235,0.1,RUNNING
1558233425235,0.1,STILL
1558233440236,1.0,STILL
1558233457802,0.99,STILL
1558233457802,0.01,UNKNOWN
1558233473163,0.99,STILL
1558233473163,0.01,UNKNOWN
1558233488467,0.99,STILL
1558233488467,0.01,UNKNOWN
1558233503957,0.99,STILL
1558233503957,0.01,UNKNOWN
1558233519336,0.99,STILL
1558233519336,0.01,UNKNOWN
1558233534757,0.99,STILL
1558233534757,0.01,UNKNOWN
1558233550046,0.99,STILL
1558233550046,0.01,UNKNOWN
