timestamp,type
1557619203528,SCREEN_ON
1557619227065,SCREEN_OFF
1557622801356,SCREEN_ON
1557623370100,SCREEN_OFF
1557623633431,SCREEN_ON
1557623639309,SCREEN_OFF
1557623790229,SCREEN_ON
1557623796124,SCREEN_OFF
1557623821966,SCREEN_ON
1557623827556,SCREEN_OFF
1557623828471,SCREEN_ON
1557623834213,SCREEN_OFF
1557623835760,SCREEN_ON
1557623841622,SCREEN_OFF
1557623936455,SCREEN_ON
1557623942270,SCREEN_OFF
1557626437983,SCREEN_ON
1557626443786,SCREEN_OFF
1557626811456,SCREEN_ON
1557626825207,UNLOCK
1557627238150,SCREEN_OFF
1557628741606,SCREEN_ON
1557628746787,SCREEN_OFF
1557629653023,SCREEN_ON
1557629662657,UNLOCK
1557630025332,POWER_DISCONNECTED
1557631413292,SCREEN_OFF
1557631599351,SCREEN_ON
1557631603260,UNLOCK
1557631716811,SCREEN_OFF
1557631926108,SCREEN_ON
1557631927930,UNLOCK
1557631932622,SCREEN_OFF
1557632042985,SCREEN_ON
1557632049445,UNLOCK
1557632114945,SCREEN_OFF
1557632155773,SCREEN_ON
1557632161880,SCREEN_OFF
1557632168284,SCREEN_ON
1557632173061,SCREEN_OFF
1557632179356,SCREEN_ON
1557632180814,UNLOCK
1557632213879,SCREEN_OFF
1557632235324,SCREEN_ON
1557632237435,UNLOCK
1557632258897,SCREEN_OFF
1557632505906,SCREEN_ON
1557632507965,SCREEN_OFF
1557632513792,SCREEN_ON
1557632519921,SCREEN_OFF
1557632561364,SCREEN_ON
1557632563529,UNLOCK
1557632566469,SCREEN_OFF
1557632689793,SCREEN_ON
1557632691714,UNLOCK
1557633659435,SCREEN_OFF
1557633692057,SCREEN_ON
1557633694620,SCREEN_OFF
1557633734861,SCREEN_ON
1557633736822,SCREEN_OFF
1557633738464,SCREEN_ON
1557633767418,UNLOCK
1557633809341,SCREEN_OFF
1557633815843,SCREEN_ON
1557633823827,UNLOCK
1557633849190,SCREEN_OFF
1557633877859,SCREEN_ON
1557633883746,SCREEN_OFF
1557634305895,SCREEN_ON
1557634310792,UNLOCK
1557634481417,SCREEN_OFF
1557634511346,SCREEN_ON
1557634515446,SCREEN_OFF
1557635672248,SCREEN_ON
1557635678397,SCREEN_OFF
1557636691600,SCREEN_ON
1557636697637,SCREEN_OFF
1557637314214,SCREEN_ON
1557637319129,UNLOCK
1557637474685,SCREEN_OFF
1557637641402,SCREEN_ON
1557637647050,SCREEN_OFF
1557637649025,SCREEN_ON
1557637657256,UNLOCK
1557637685641,SCREEN_OFF
1557637731600,SCREEN_ON
1557637732776,UNLOCK
1557637801723,SCREEN_OFF
1557637854852,SCREEN_ON
1557637860839,SCREEN_OFF
1557637965765,SCREEN_ON
1557637967224,UNLOCK
1557637987190,SCREEN_OFF
1557638021758,SCREEN_ON
1557638042422,SCREEN_OFF
1557638046382,SCREEN_ON
1557638053373,UNLOCK
1557638079390,SCREEN_OFF
1557638118585,SCREEN_ON
