timestamp,altitude,longitude,latitude,speed,accuracy
1558138979731,0.0,127.3562026,36.3702005,0.0,16.703
1558142759444,103.400001526,127.3561737,36.370318,0.0,32.981
1558143823768,103.400001526,127.3561311,36.3704554,0.0,17.877
1558143877039,103.400001526,127.3561467,36.3703252,0.0,17.76
1558144210214,103.400001526,127.3561814,36.3702654,0.0,15.572
1558144988820,103.300003052,127.3561281,36.3705072,0.0,15.315
1558145155476,103.400001526,127.3561458,36.37043,0.0,16.817
1558146855661,0.0,127.356147,36.3703536,0.0,16.41
1558147713809,103.400001526,127.3561179,36.3705196,0.0,15.395
1558148221153,103.400001526,127.3561609,36.3702926,0.0,22.657
1558148895079,103.400001526,127.3561292,36.3704056,0.0,23.424
1558149195056,0.0,127.35618,36.3702579,0.0,28.349
1558149615876,103.400001526,127.3561235,36.37043,0.0,16.091
1558150215675,0.0,127.3561879,36.3702593,0.0,15.761
1558150477212,103.400001526,127.3561295,36.3704487,0.0,17.587
1558150823601,103.300003052,127.3561778,36.3702829,0.0,29.066
1558150914897,0.0,127.3561908,36.3702234,0.0,14.267
1558151008686,103.300003052,127.3560756,36.3705914,0.0,15.872
1558151018663,0.0,127.3559609,36.3707226,0.0,26.51
1558151023719,0.0,127.3559925,36.3707884,0.0,26.331
1558151027483,0.0,127.3559698,36.3707407,0.0,16.578
1558151028882,0.0,127.3559717,36.3706864,0.0,15.582
1558151042929,0.0,127.3560328,36.370583,0.0,16.462
1558151055354,79.5,127.3560661,36.3706007,0.0,26.028
1558151070702,79.5,127.3560101,36.370511,0.0,14.511
1558151080848,79.3000030518,127.3559096,36.3704874,0.0,11.827
1558151085909,79.3000030518,127.3558516,36.3704941,0.0,11.214
1558151094908,79.3000030518,127.3558361,36.3705646,0.0,13.132
1558151101210,0.0,127.3558479,36.3706288,0.938769,11.18
1558151119999,83.6130433882,127.3558138,36.3705574,0.0,7.391
1558151122999,82.4937810652,127.3557777,36.370515,0.0,7.528
1558151124999,82.2223321346,127.3557947,36.3704698,0.86325663,7.484
1558151129999,85.7999295819,127.3558173,36.3704242,0.0,7.741
1558151137999,85.7563995096,127.3557829,36.3703803,0.46777484,3.257
1558151149999,85.6997657162,127.3557878,36.3703171,0.8708659,5.021
1558151154999,85.6747865323,127.3557826,36.3702652,0.5210994,5.008
1558151164999,85.6668870708,127.3558422,36.370262,0.32761082,5.001
1558151175999,85.9143229418,127.3559126,36.3702506,1.0338871,3.104
1558151183999,86.7442086217,127.3559214,36.3702048,0.3482291,3.0
1558151191999,87.3643784805,127.3558776,36.370167,0.9339275,3.0
1558151194999,87.5865324442,127.3558283,36.3701398,1.3175414,3.0
1558151197999,87.7703395722,127.3557616,36.3701191,1.6701331,3.0
1558151199999,88.3370015537,127.3556865,36.3701146,2.0535893,3.117
1558151200999,88.3700151598,127.3556214,36.3701235,2.2491488,3.264
1558151201999,88.5995884684,127.3555543,36.3701328,2.4373956,3.191
1558151202999,88.6099929176,127.3554887,36.370141,2.5982482,3.163
1558151203999,88.6099337582,127.3554093,36.370152,2.7205195,3.374
1558151204999,88.6064670479,127.3553489,36.370162,2.8149462,3.248
1558151206999,88.5898570309,127.3552707,36.3701911,2.8943188,3.113
1558151208999,88.5479913084,127.3552378,36.3702353,2.9431586,3.178
1558151210999,88.4927843041,127.3552238,36.3702931,2.919215,3.367
1558151212999,88.43108093,127.3552214,36.3703465,2.8482442,3.38
1558151214999,88.3538330473,127.3552211,36.3703971,2.756072,3.197
1558151216999,88.2655889375,127.3552015,36.3704563,2.7118053,3.168
1558151219999,88.1301457418,127.355142,36.3704891,2.4511464,3.163
1558151225999,87.8752475727,127.3550866,36.3705106,1.7606962,3.077
1558151229999,87.717584741,127.3550329,36.3705324,1.5963912,3.103
1558151235999,87.5183140719,127.3549765,36.3705454,1.2870952,3.094
1558151240999,87.3851660915,127.3549108,36.3705462,1.1867948,3.0
1558151245999,87.2827614389,127.3548342,36.3705393,0.9873856,3.0
1558151252999,87.1777257625,127.3547736,36.3705205,0.8656415,3.0
1558151256999,87.136503434,127.3547162,36.3705082,1.0936775,3.045
1558151259999,87.1127572358,127.3546608,36.370483,1.2066613,3.057
1558151262999,87.0824998258,127.354599,36.370462,1.2444088,3.09
1558151266999,87.0214220741,127.3545303,36.3704547,1.2862713,3.0
1558151270999,86.9593866413,127.3544567,36.3704592,1.211651,3.0
1558151273999,86.9303667978,127.3544013,36.3704764,1.2408587,3.0
1558151276999,86.9102511788,127.3543413,36.3705051,1.3340155,3.0
1558151279999,86.8964077751,127.3542923,36.3705288,1.3196431,3.039
1558151283999,86.8854497376,127.3542403,36.370554,1.2701149,3.01
1558151287999,86.8884576296,127.3541879,36.3705763,1.3092982,3.05
1558151292999,86.8949389896,127.3541196,36.3705806,1.1998032,3.0
1558151296999,86.8971446215,127.3540594,36.3705688,1.2673916,3.0
1558151300999,86.90210988,127.3539965,36.3705578,1.3186549,3.0
1558151304999,86.9113271081,127.3539362,36.3705415,1.3067182,3.0
1558151309999,86.9373210787,127.3538726,36.3705268,1.2575547,3.033
1558151313999,86.9536668107,127.353799,36.3705345,1.188635,3.0
1558151316999,86.9791805832,127.3537358,36.3705473,1.182833,3.023
