timestamp,confidence,type
1556586052428,1.0,STILL
1556586755708,1.0,STILL
1556586949235,1.0,STILL
1556586976557,1.0,STILL
1556588160202,1.0,STILL
1556588322264,1.0,STILL
1556588737551,1.0,STILL
1556590518796,0.48,ON_FOOT
1556590518796,0.48,WALKING
1556590518796,0.21,UNKNOWN
1556590518796,0.09,STILL
1556590518796,0.06,IN_VEHICLE
1556590518796,0.06,ON_BICYCLE
1556590518796,0.06,RUNNING
1556590574520,0.4,UNKNOWN
1556590574520,0.1,IN_VEHICLE
1556590574520,0.1,ON_BICYCLE
1556590574520,0.1,ON_FOOT
1556590574520,0.1,STILL
1556590574520,0.1,WALKING
1556590574520,0.1,RUNNING
1556590627074,0.27,STILL
1556590627074,0.2,ON_FOOT
1556590627074,0.2,WALKING
1556590627074,0.17,IN_VEHICLE
1556590627074,0.17,UNKNOWN
1556590627074,0.06,ON_BICYCLE
1556590627074,0.04,RUNNING
1556590642191,0.27,UNKNOWN
1556590642191,0.19,STILL
1556590642191,0.16,ON_FOOT
1556590642191,0.16,WALKING
1556590642191,0.15,IN_VEHICLE
1556590642191,0.08,ON_BICYCLE
1556590642191,0.07,RUNNING
1556590657302,0.4,UNKNOWN
1556590657302,0.1,IN_VEHICLE
1556590657302,0.1,ON_BICYCLE
1556590657302,0.1,ON_FOOT
1556590657302,0.1,STILL
1556590657302,0.1,WALKING
1556590657302,0.1,RUNNING
1556590672423,0.3,UNKNOWN
1556590672423,0.18,STILL
1556590672423,0.14,ON_FOOT
1556590672423,0.14,WALKING
1556590672423,0.13,IN_VEHICLE
1556590672423,0.08,ON_BICYCLE
1556590672423,0.08,RUNNING
1556590711078,0.32,STILL
1556590711078,0.18,UNKNOWN
1556590711078,0.15,IN_VEHICLE
1556590711078,0.13,ON_FOOT
1556590711078,0.13,WALKING
1556590711078,0.05,ON_BICYCLE
1556590711078,0.04,RUNNING
1556590721990,0.62,STILL
1556590721990,0.14,ON_FOOT
1556590721990,0.14,WALKING
1556590721990,0.13,IN_VEHICLE
1556590721990,0.03,ON_BICYCLE
1556590721990,0.03,UNKNOWN
1556590737090,0.72,STILL
1556590737090,0.09,ON_FOOT
1556590737090,0.09,WALKING
1556590737090,0.08,IN_VEHICLE
1556590737090,0.02,ON_BICYCLE
1556590737090,0.02,UNKNOWN
1556590752209,0.89,STILL
1556590752209,0.08,IN_VEHICLE
1556590752209,0.01,ON_FOOT
1556590752209,0.01,UNKNOWN
1556590752209,0.01,WALKING
1556590766119,1.0,STILL
1556590785515,0.69,STILL
1556590785515,0.23,IN_VEHICLE
1556590785515,0.04,ON_FOOT
1556590785515,0.04,WALKING
1556590785515,0.02,UNKNOWN
1556590785515,0.01,ON_BICYCLE
1556590827881,0.4,UNKNOWN
1556590827881,0.1,IN_VEHICLE
1556590827881,0.1,ON_BICYCLE
1556590827881,0.1,ON_FOOT
1556590827881,0.1,STILL
1556590827881,0.1,WALKING
1556590827881,0.1,RUNNING
1556590843301,0.4,UNKNOWN
1556590843301,0.1,IN_VEHICLE
1556590843301,0.1,ON_BICYCLE
1556590843301,0.1,ON_FOOT
1556590843301,0.1,STILL
1556590843301,0.1,WALKING
1556590843301,0.1,RUNNING
1556590858477,0.31,UNKNOWN
1556590858477,0.26,STILL
1556590858477,0.1,IN_VEHICLE
