timestamp,type
1558051282137,SCREEN_ON
1558051284901,SCREEN_OFF
1558051506989,SCREEN_ON
1558051514559,UNLOCK
1558051670027,SCREEN_OFF
1558051935216,SCREEN_ON
1558051939144,UNLOCK
1558052167468,SCREEN_OFF
1558053791813,SCREEN_ON
1558053792765,UNLOCK
1558053804394,SCREEN_OFF
1558054806365,SCREEN_ON
1558054809134,UNLOCK
1558054827192,SCREEN_OFF
1558055500385,SCREEN_ON
1558055506495,UNLOCK
1558055515047,SCREEN_OFF
1558055705343,SCREEN_ON
1558055719175,UNLOCK
1558055753328,SCREEN_OFF
1558056623153,SCREEN_ON
1558056631302,UNLOCK
1558056632596,SCREEN_OFF
1558056635000,SCREEN_ON
1558056673859,SCREEN_OFF
1558057054335,SCREEN_ON
1558057105468,SCREEN_OFF
1558057216425,SCREEN_ON
1558057218975,UNLOCK
1558057222374,SCREEN_OFF
1558057226196,UNLOCK
1558057226484,SCREEN_ON
1558057253282,SCREEN_OFF
1558057255079,SCREEN_ON
1558057255615,UNLOCK
1558057281448,SCREEN_OFF
1558057302668,SCREEN_ON
1558057305860,UNLOCK
1558057333363,SCREEN_OFF
1558057387123,SCREEN_ON
1558057394322,UNLOCK
1558057533512,SCREEN_OFF
1558057614364,SCREEN_ON
1558057616067,UNLOCK
1558057670792,SCREEN_OFF
1558057810684,SCREEN_ON
1558057817087,UNLOCK
1558057890207,SCREEN_OFF
1558058334207,SCREEN_ON
1558058342560,UNLOCK
1558058500649,RINGER_MODE_SILENT
1558058708699,SCREEN_OFF
1558058742055,SCREEN_ON
1558058751393,SCREEN_OFF
1558058754717,SCREEN_ON
1558058757570,UNLOCK
1558059012630,SCREEN_OFF
1558059054740,SCREEN_ON
1558059063907,UNLOCK
1558059076549,SCREEN_OFF
1558059088935,SCREEN_ON
1558059142751,UNLOCK
1558059202956,SCREEN_OFF
1558059462069,SCREEN_ON
1558059462518,UNLOCK
1558059475456,SCREEN_OFF
1558061001376,SCREEN_ON
1558061017706,SCREEN_OFF
1558061020949,SCREEN_ON
1558061027026,SCREEN_OFF
1558061084376,SCREEN_ON
1558061088384,UNLOCK
1558061093402,SCREEN_OFF
1558061099098,SCREEN_ON
1558061119565,UNLOCK
1558061165081,SCREEN_OFF
1558061167152,SCREEN_ON
1558061170708,UNLOCK
1558061177097,SCREEN_OFF
1558061195969,SCREEN_ON
1558061207716,SCREEN_OFF
1558061210053,SCREEN_ON
1558061211752,UNLOCK
1558061302466,POWER_CONNECTED
1558062746345,POWER_DISCONNECTED
1558062780962,POWER_CONNECTED
1558065374198,POWER_DISCONNECTED
1558065379449,SCREEN_OFF
1558065386584,SCREEN_ON
1558065386975,UNLOCK
1558065544198,SCREEN_OFF
1558065713042,SCREEN_ON
1558065725399,UNLOCK
1558065726538,SCREEN_OFF
1558065732428,SCREEN_ON
1558065733948,SCREEN_OFF
1558065831727,SCREEN_ON
1558065834966,UNLOCK
1558065842381,SCREEN_OFF
1558065973139,SCREEN_ON
1558065976378,UNLOCK
1558066012879,SCREEN_OFF
1558066141921,SCREEN_ON
1558066147616,UNLOCK
1558066496948,POWER_CONNECTED
1558070511891,SCREEN_OFF
1558071262555,POWER_DISCONNECTED
1558071264689,SCREEN_ON
1558071272006,SCREEN_OFF
1558071274323,SCREEN_ON
1558071275484,SCREEN_OFF
1558071277841,SCREEN_ON
1558071285813,UNLOCK
1558071314887,SCREEN_OFF
1558071701406,SCREEN_ON
1558071702982,SCREEN_OFF
1558072002358,SCREEN_ON
1558072003333,SCREEN_OFF
1558072347336,SCREEN_ON
1558072493291,SCREEN_OFF
1558072497556,SCREEN_ON
1558072503196,SCREEN_OFF
1558072544429,SCREEN_ON
1558072555125,SCREEN_OFF
1558072559080,UNLOCK
1558072562071,SCREEN_ON
1558072815331,SCREEN_OFF
1558072818368,SCREEN_ON
1558072820078,SCREEN_OFF
1558072823316,SCREEN_ON
1558072826764,SCREEN_OFF
1558074925919,SCREEN_ON
1558074927750,SCREEN_OFF
1558075333123,SCREEN_ON
1558075333988,SCREEN_OFF
1558076766296,SCREEN_ON
1558076770315,SCREEN_OFF
1558077354315,SCREEN_ON
1558077367045,SCREEN_OFF
1558077381125,UNLOCK
1558077383988,SCREEN_ON
1558077487227,SCREEN_OFF
1558077510297,POWER_CONNECTED
1558077515968,SCREEN_ON
1558077575446,SCREEN_OFF
1558077587047,SCREEN_ON
1558077590706,UNLOCK
1558077957442,POWER_DISCONNECTED
1558077966035,SCREEN_OFF
1558077970498,UNLOCK
1558077975339,SCREEN_ON
1558077981669,SCREEN_OFF
1558077985277,SCREEN_ON
1558077989007,SCREEN_OFF
1558078004568,SCREEN_ON
1558078006704,SCREEN_OFF
1558078154079,SCREEN_ON
1558078156873,SCREEN_OFF
1558078435975,SCREEN_ON
1558078437378,UNLOCK
1558078448031,SCREEN_OFF
1558078888386,SCREEN_ON
1558078889420,UNLOCK
1558078967164,SCREEN_OFF
1558079028680,SCREEN_ON
1558079030833,SCREEN_OFF
1558079057604,SCREEN_ON
1558079065245,SCREEN_OFF
1558079068127,SCREEN_ON
1558079068823,UNLOCK
1558079094529,SCREEN_OFF
1558079130659,SCREEN_ON
1558079142463,UNLOCK
1558079146053,SCREEN_OFF
1558079150734,SCREEN_ON
1558079165440,SCREEN_OFF
1558079181611,SCREEN_ON
1558079185849,SCREEN_OFF
1558079193739,SCREEN_ON
1558079197759,SCREEN_OFF
1558079212506,SCREEN_ON
1558079219519,UNLOCK
1558079223654,SCREEN_OFF
1558079229975,SCREEN_ON
1558079236255,SCREEN_OFF
1558079237789,SCREEN_ON
1558079239575,SCREEN_OFF
1558079669211,SCREEN_ON
1558079671519,SCREEN_OFF
1558079676916,SCREEN_ON
1558079678682,SCREEN_OFF
1558079728600,SCREEN_ON
1558079730771,SCREEN_OFF
1558079764690,SCREEN_ON
1558079768759,SCREEN_OFF
1558079772864,SCREEN_ON
1558079776469,SCREEN_OFF
1558079797107,SCREEN_ON
1558079798947,SCREEN_OFF
1558079799768,SCREEN_ON
1558079800729,SCREEN_OFF
1558079801242,SCREEN_ON
1558079802268,SCREEN_OFF
1558079802885,SCREEN_ON
1558079803869,SCREEN_OFF
1558079804514,SCREEN_ON
1558079805320,SCREEN_OFF
1558079806038,SCREEN_ON
1558079806533,SCREEN_OFF
1558079807114,SCREEN_ON
1558079807694,SCREEN_OFF
1558079808508,SCREEN_ON
1558079808985,SCREEN_OFF
1558079809652,SCREEN_ON
1558079810126,SCREEN_OFF
1558079810594,SCREEN_ON
1558079811469,SCREEN_OFF
1558079811964,SCREEN_ON
1558079819151,SCREEN_OFF
1558079819924,SCREEN_ON
1558079821362,SCREEN_OFF
1558079821817,SCREEN_ON
1558079822920,SCREEN_OFF
1558079823598,SCREEN_ON
1558079824280,SCREEN_OFF
1558079824797,SCREEN_ON
1558079825521,SCREEN_OFF
1558079826123,SCREEN_ON
1558079826978,SCREEN_OFF
1558079827623,SCREEN_ON
1558079829099,SCREEN_OFF
1558079829786,SCREEN_ON
1558079830551,SCREEN_OFF
1558079831586,SCREEN_ON
1558079832162,SCREEN_OFF
1558079832618,SCREEN_ON
1558079839536,SCREEN_OFF
1558079840473,SCREEN_ON
1558079841316,SCREEN_OFF
1558079841840,SCREEN_ON
1558079842383,SCREEN_OFF
1558079843127,SCREEN_ON
1558079843763,SCREEN_OFF
1558079844310,SCREEN_ON
1558079844994,SCREEN_OFF
1558079845956,SCREEN_ON
1558079848534,SCREEN_OFF
1558079849190,SCREEN_ON
1558079849907,SCREEN_OFF
1558081008448,SCREEN_ON
1558081607085,SCREEN_OFF
1558082941625,SCREEN_ON
1558082953638,UNLOCK
1558082984037,SCREEN_OFF
1558083025235,SCREEN_ON
1558083028971,UNLOCK
1558083097097,SCREEN_OFF
1558083145276,SCREEN_ON
1558083198596,SCREEN_OFF
1558083232892,SCREEN_ON
1558083240311,SCREEN_OFF
1558083682053,SCREEN_ON
1558083696348,UNLOCK
1558083821665,SCREEN_OFF
1558083864335,SCREEN_ON
1558083877979,SCREEN_OFF
1558083881328,SCREEN_ON
1558083887787,UNLOCK
1558084256804,SCREEN_OFF
1558085573066,SCREEN_ON
1558085878939,HEADSET_MIC_UNPLUGGED
1558085886907,UNLOCK
1558085899706,SCREEN_OFF
1558085970117,HEADSET_MIC_UNPLUGGED
1558085990271,SCREEN_ON
1558085993979,UNLOCK
1558086020591,SCREEN_OFF
1558086029251,SCREEN_ON
1558086030733,UNLOCK
1558086036669,SCREEN_OFF
1558086057387,SCREEN_ON
1558086062547,UNLOCK
1558086196046,SCREEN_OFF
1558086237161,SCREEN_ON
1558086258786,SCREEN_OFF
1558086259943,UNLOCK
1558086272598,SCREEN_ON
1558086305891,SCREEN_OFF
1558086421959,SCREEN_ON
1558086436594,UNLOCK
1558086438150,SCREEN_OFF
1558086447974,SCREEN_ON
1558086466856,SCREEN_OFF
1558086619100,SCREEN_ON
1558086631674,SCREEN_OFF
1558086641129,SCREEN_ON
1558086654420,SCREEN_OFF
1558086695715,SCREEN_ON
1558086886461,UNLOCK
1558086893443,POWER_CONNECTED
1558086900740,SCREEN_OFF
1558087120007,SCREEN_ON
1558087126384,UNLOCK
1558088076229,SCREEN_OFF
1558088132316,SCREEN_ON
1558088136602,SCREEN_OFF
1558089454077,SCREEN_ON
1558089460912,SCREEN_OFF
1558089481983,POWER_DISCONNECTED
1558089487112,SCREEN_ON
1558089489458,SCREEN_OFF
1558089512072,SCREEN_ON
1558089514246,UNLOCK
1558089593315,SCREEN_OFF
1558089612114,SCREEN_ON
1558089620016,UNLOCK
1558089755873,SCREEN_OFF
1558090157360,SCREEN_ON
1558090161831,UNLOCK
1558090181514,SCREEN_OFF
1558090186985,UNLOCK
1558090190849,SCREEN_ON
1558090203531,SCREEN_OFF
1558090209544,SCREEN_ON
1558090216604,SCREEN_OFF
1558090218472,SCREEN_ON
1558090221881,SCREEN_OFF
1558090223745,SCREEN_ON
1558090227137,UNLOCK
1558090246171,SCREEN_OFF
1558090323867,SCREEN_ON
1558090328615,UNLOCK
1558090333331,SCREEN_OFF
1558090435537,SCREEN_ON
1558090437528,UNLOCK
1558090478202,SCREEN_OFF
1558090984038,SCREEN_ON
1558090995766,SCREEN_OFF
1558091001070,SCREEN_ON
1558091003803,UNLOCK
1558091069516,SCREEN_OFF
1558091211826,SCREEN_ON
1558091222252,UNLOCK
1558091334109,SCREEN_OFF
1558092295413,SCREEN_ON
1558092309528,SCREEN_OFF
1558092412001,SCREEN_ON
1558092429782,SCREEN_OFF
1558093602804,SCREEN_ON
1558093608356,SCREEN_OFF
1558094409749,SCREEN_ON
1558094418759,SCREEN_OFF
1558094425206,SCREEN_ON
1558094426205,UNLOCK
1558094479375,SCREEN_OFF
