timestamp,name,lastTimeUsed,packageName,isSystemApp,startTime,endTime,isUpdatedSystemApp,totalTimeForeground
1558483367195,T 가드,1558450620844,com.sktelecom.tguard,False,1558397965471,1558450620844,False,1100
1558483367195,네이버 웹툰,1558398438628,com.nhn.android.webtoon,False,1558397965471,1558480696557,False,1527
1558483367195,Polar Beat,1558444411703,fi.polar.beat,False,1558397965471,1558477095894,False,107515
1558483367195,카카오맵,1558437956540,net.daum.android.map,False,1558397965471,1558441556540,False,368100
1558483367195,프렌즈타운,1558477095232,com.kakaogames.friendsTown,False,1558397965471,1558480696576,False,14761801
1558483367195,안드로이드 시스템,1558484266401,android,True,1558397965471,1558484266401,False,2715
1558483367195,AVS,1558411978699,com.ichano.athome.avs,False,1558397965471,1558419132773,False,1683104
1558483367195,메시지,1558483239304,com.samsung.android.messaging,True,1558397965471,1558483239304,True,86256
1558483367195,T전화,1558484126674,com.skt.prod.dialer,True,1558397965471,1558484126674,True,2405534
1558483367195,빅스비 보이스,1558444584479,com.samsung.android.bixby.agent,True,1558397965471,1558444584479,True,9512
1558483367195,갤러리,1558441644962,com.sec.android.gallery3d,True,1558397965471,1558480696588,False,67388
1558483367195,접근성,1558417703234,com.samsung.accessibility,True,1558397965471,1558417703234,False,3088
1558483367195,Paco,1558444390812,com.pacoapp.paco,False,1558397965471,1558484246318,False,271441
1558483367195,시계,1558480507522,com.sec.android.app.clockpackage,True,1558397965471,1558480507522,True,5981
1558483367195,패키지 설치 프로그램,1558444392326,com.google.android.packageinstaller,True,1558397965471,1558444392326,False,323
1558483367195,One UI 홈,1558484306740,com.sec.android.app.launcher,True,1558397965471,1558484306740,True,3492519
1558483367195,삼성 인터넷,1558484306768,com.sec.android.app.sbrowser,False,1558397965471,1558484306836,False,1480988
1558483367195,T멤버십,1558444949880,com.tms,True,1558397965471,1558444949880,True,1221
1558483367195,Logger,1558444394589,iclab.kaist.ac.kr.msband_logger,False,1558397965471,1558483818170,False,4663
1558483367195,설정,1558444402763,com.android.settings,True,1558397965471,1558484110465,False,10177
1558483367195,Samsung Pay,1558480514562,com.samsung.android.spay,False,1558397965471,1558480514562,False,104872
1558483367195,카카오톡,1558484326087,com.kakao.talk,False,1558397965471,1558484326087,False,2304988
1558483367195,카메라,1558444156514,com.sec.android.app.camera,True,1558397965471,1558477095895,False,207197
1558483367195,연락처,1558483231454,com.samsung.android.contacts,True,1558397965471,1558483231454,True,11389
1558483667195,T 가드,1558450620844,com.sktelecom.tguard,False,1558397965471,1558450620844,False,1100
1558483667195,네이버 웹툰,1558398438628,com.nhn.android.webtoon,False,1558397965471,1558480696557,False,1527
1558483667195,Polar Beat,1558444411703,fi.polar.beat,False,1558397965471,1558477095894,False,107515
1558483667195,카카오맵,1558437956540,net.daum.android.map,False,1558397965471,1558441556540,False,368100
1558483667195,프렌즈타운,1558477095232,com.kakaogames.friendsTown,False,1558397965471,1558480696576,False,14761801
1558483667195,안드로이드 시스템,1558484266401,android,True,1558397965471,1558484266401,False,2715
1558483667195,AVS,1558411978699,com.ichano.athome.avs,False,1558397965471,1558419132773,False,1683104
1558483667195,메시지,1558483239304,com.samsung.android.messaging,True,1558397965471,1558483239304,True,86256
1558483667195,T전화,1558484126674,com.skt.prod.dialer,True,1558397965471,1558484126674,True,2405534
1558483667195,빅스비 보이스,1558444584479,com.samsung.android.bixby.agent,True,1558397965471,1558444584479,True,9512
1558483667195,갤러리,1558441644962,com.sec.android.gallery3d,True,1558397965471,1558480696588,False,67388
1558483667195,접근성,1558417703234,com.samsung.accessibility,True,1558397965471,1558417703234,False,3088
1558483667195,Paco,1558444390812,com.pacoapp.paco,False,1558397965471,1558484246318,False,271441
1558483667195,시계,1558480507522,com.sec.android.app.clockpackage,True,1558397965471,1558480507522,True,5981
