timestamp,type
1558400404637,SCREEN_ON
1558400415325,SCREEN_OFF
1558400415563,SCREEN_ON
1558400419647,SCREEN_OFF
1558400799489,SCREEN_ON
1558400803668,UNLOCK
1558401455992,SCREEN_OFF
1558401555440,SCREEN_ON
1558401559055,SCREEN_OFF
1558401607466,SCREEN_ON
1558401608998,SCREEN_OFF
1558401609211,SCREEN_ON
1558401610059,UNLOCK
1558401788386,SCREEN_OFF
1558402925582,SCREEN_ON
1558402929587,UNLOCK
1558402948937,SCREEN_OFF
1558403407835,SCREEN_ON
1558403408778,SCREEN_OFF
1558403409051,SCREEN_ON
1558403412395,SCREEN_OFF
1558403427358,SCREEN_ON
1558403438458,UNLOCK
1558403438575,UNLOCK
1558403530270,SCREEN_OFF
1558404896498,SCREEN_ON
1558404899997,UNLOCK
1558404956380,SCREEN_OFF
1558405385579,SCREEN_ON
1558405389335,SCREEN_OFF
1558405968362,SCREEN_ON
1558405973368,SCREEN_OFF
1558405973881,SCREEN_ON
1558405975792,SCREEN_OFF
1558408144861,SCREEN_ON
1558408147923,UNLOCK
1558408269562,SCREEN_OFF
1558410817396,SCREEN_ON
1558410825809,UNLOCK
1558410919517,SCREEN_OFF
1558411077628,SCREEN_ON
1558411080341,SCREEN_OFF
1558411081214,SCREEN_ON
1558411087489,UNLOCK
1558411113204,SCREEN_OFF
1558411118163,SCREEN_ON
1558411131848,SCREEN_OFF
1558411157092,SCREEN_ON
1558411159700,SCREEN_OFF
1558411160432,SCREEN_ON
1558411163317,UNLOCK
1558411175270,SCREEN_OFF
1558411194478,SCREEN_ON
1558411200724,SCREEN_OFF
1558411533326,SCREEN_ON
1558411534622,SCREEN_OFF
1558411534882,SCREEN_ON
1558411541178,SCREEN_OFF
1558413474056,SCREEN_ON
1558413478003,UNLOCK
1558413516722,SCREEN_OFF
1558415414811,SCREEN_ON
1558415416625,UNLOCK
1558415474369,SCREEN_OFF
1558415478462,SCREEN_ON
1558415481641,SCREEN_OFF
1558415526799,SCREEN_ON
1558415529976,UNLOCK
1558415543237,SCREEN_OFF
1558415545419,SCREEN_ON
1558415562251,SCREEN_OFF
1558415697598,SCREEN_ON
1558415701198,UNLOCK
1558415834376,SCREEN_OFF
1558415853129,SCREEN_ON
1558415860511,SCREEN_OFF
1558415864731,SCREEN_ON
1558415865983,POWER_CONNECTED
1558415867909,UNLOCK
1558416437797,SCREEN_OFF
1558416455903,SCREEN_ON
1558416457798,SCREEN_OFF
1558416458935,SCREEN_ON
1558416460001,UNLOCK
1558420006222,SCREEN_OFF
1558421056090,SCREEN_ON
1558421062778,UNLOCK
1558421569070,SCREEN_OFF
1558422246967,SCREEN_ON
1558422251363,UNLOCK
1558422272294,SCREEN_OFF
1558422652881,SCREEN_ON
1558422655496,UNLOCK
1558422699762,SCREEN_OFF
1558423049230,SCREEN_ON
1558423054088,SCREEN_OFF
1558423261927,SCREEN_ON
1558423265033,UNLOCK
1558424309923,POWER_DISCONNECTED
1558424333882,HEADSET_MIC_UNPLUGGED
1558425853981,SCREEN_OFF
1558425984309,SCREEN_ON
1558425993763,UNLOCK
1558426039289,SCREEN_OFF
1558428002998,SCREEN_ON
1558428021030,SCREEN_OFF
1558428302706,SCREEN_ON
1558428306370,UNLOCK
1558428331112,SCREEN_OFF
1558428340831,HEADSET_MIC_UNPLUGGED
1558428602858,SCREEN_ON
1558428619395,SCREEN_OFF
1558428902536,SCREEN_ON
1558428912899,UNLOCK
1558428923212,SCREEN_OFF
1558428968307,SCREEN_ON
1558428977378,UNLOCK
1558429006774,SCREEN_OFF
1558429402401,SCREEN_ON
1558429403389,UNLOCK
1558429448391,POWER_CONNECTED
1558430412498,SCREEN_OFF
1558430571476,SCREEN_ON
1558430579606,POWER_DISCONNECTED
1558430589032,SCREEN_OFF
1558430630885,SCREEN_ON
1558430642949,SCREEN_OFF
1558430739615,SCREEN_ON
1558430741427,UNLOCK
1558430746285,SCREEN_OFF
1558430773685,SCREEN_ON
1558430811535,SCREEN_OFF
1558430978876,SCREEN_ON
1558431007081,UNLOCK
1558431843036,SCREEN_OFF
1558433127209,SCREEN_ON
1558433142989,SCREEN_OFF
1558433553267,SCREEN_ON
1558433555220,UNLOCK
1558433650618,SCREEN_OFF
1558433755359,SCREEN_ON
1558433760057,UNLOCK
1558433770072,SCREEN_OFF
1558433774275,SCREEN_ON
1558433782176,SCREEN_OFF
1558433894594,SCREEN_ON
1558433935523,SCREEN_OFF
1558434212973,SCREEN_ON
1558434217293,UNLOCK
1558434235667,SCREEN_OFF
1558434505438,SCREEN_ON
1558434507686,UNLOCK
1558434571666,SCREEN_OFF
1558434906673,SCREEN_ON
1558434908545,UNLOCK
1558434964551,SCREEN_OFF
1558435075487,SCREEN_ON
1558435079511,UNLOCK
1558435110680,SCREEN_OFF
1558435211601,SCREEN_ON
1558435214229,SCREEN_OFF
1558435220089,SCREEN_ON
1558435232489,SCREEN_OFF
1558435895082,SCREEN_ON
1558435896638,UNLOCK
1558435983847,SCREEN_OFF
1558435987045,SCREEN_ON
1558435988584,UNLOCK
1558436171068,SCREEN_OFF
1558436403797,SCREEN_ON
