timestamp,altitude,longitude,latitude,speed,accuracy
1557101075000,5.99200439453,127.3544184,36.3620141,0.0,27.872
1557101308039,74.0,127.3546877,36.3620406,0.0,16.006
1557101576000,29.6538696289,127.3545403,36.3618851,0.45,38.592
1557101908208,74.0,127.3546668,36.362049,0.0,16.713
1557106233870,74.0,127.3546406,36.3620929,0.0,19.706
1557106349000,61.0453491211,127.3546913,36.3623056,0.0,10.72
1557106552477,74.0,127.354711,36.362071,0.0,16.892
1557106962000,162.911499023,127.3545318,36.3616697,0.0,35.376
1557107214959,80.4000015259,127.3546917,36.3620669,0.0,16.85
1557107574000,110.191650391,127.3545829,36.3618968,0.0,55.744
1557107815356,80.4000015259,127.3546951,36.3620629,0.0,15.768
1557109069224,74.5,127.3546267,36.3620899,0.0,24.49
1557109199430,0.0,127.3548408,36.3620823,0.0,2099.999
1557109379699,74.0,127.3546795,36.3620586,0.0,16.456
1557110550000,105.56652832,127.3547161,36.3621031,0.65,35.376
1557110820934,74.0,127.3546926,36.362048,0.0,15.632
1557111446254,74.0,127.3546953,36.3620936,0.0,15.26
1557112349000,93.8264770508,127.3546892,36.3621842,0.61,15.008
1557112449209,80.5999984741,127.3546968,36.3620642,0.0,68.4
1557112540782,80.4000015259,127.3547067,36.3620702,0.0,14.93
1557112593328,74.5,127.3546832,36.3620932,0.0,17.55
1557113620753,80.4000015259,127.3547282,36.3620646,0.0,14.975
1557114954425,0.0,127.3547402,36.3622377,0.0,32.278
1557115254517,80.5999984741,127.3547112,36.3620676,0.0,23.3
1557117757000,182.104431152,127.3549546,36.362143,0.42,51.456
1557118040868,74.5,127.3547003,36.3620817,0.0,16.763
1557119276606,80.4000015259,127.3546231,36.3621276,0.0,17.204
1557119333109,80.5999984741,127.3546777,36.3620885,0.0,11.884
1557120251890,74.0,127.3546304,36.362061,0.0,20.131
1557120405965,80.4000015259,127.3546362,36.3622719,0.0,35.676
1557120428000,77.3000030518,127.3545803,36.362344,0.0,9.908
1557120437000,90.6097412109,127.3546581,36.3623554,1.56,6.472
1557120440000,91.7434692383,127.3547132,36.3623217,1.68,5.738
1557120442000,97.0620727539,127.3547594,36.3622693,1.64,4.995
1557120444000,92.6854858398,127.3548011,36.3622324,1.72,6.158
1557120446000,88.9426879883,127.3548526,36.3621973,1.86,6.464
1557120448000,86.3905639648,127.3549083,36.3621684,1.83,6.504
1557120450000,82.9946899414,127.3549672,36.3621496,1.35,6.553
1557120452000,81.0435791016,127.3550508,36.3621379,1.76,3.959
1557120459000,74.0,127.3549987,36.3621572,0.0,8.565
1557120463000,76.5480957031,127.3550259,36.3621983,0.38,4.455
1557120477000,76.8928833008,127.355068,36.3621541,0.0,6.56
1557120484000,73.9000015259,127.3550913,36.3621958,0.0,9.156
1557120499000,77.9758300781,127.3551466,36.3621789,2.3,6.817
1557120503000,77.8275146484,127.3552067,36.3622132,0.0,6.133
1557120510000,78.4858398438,127.3552512,36.3622415,2.84,3.944
1557120511000,78.5198364258,127.3552956,36.3622787,4.12,3.9
1557120512000,78.1703491211,127.3553691,36.3623218,8.2,3.9
1557120513000,76.5399780273,127.3554553,36.3623672,7.01,3.9
1557120514000,76.9361572266,127.3555449,36.3624037,7.73,3.9
1557120515000,76.819152832,127.3557032,36.3624353,6.68,3.9
1557120516000,83.8939819336,127.3559049,36.362471,5.82,4.288
1557120518000,83.8537597656,127.3559979,36.362509,4.94,4.288
1557120519000,83.7662963867,127.3560528,36.3625287,5.19,4.288
1557120520000,82.4563598633,127.3561302,36.3625852,6.26,5.36
1557120521000,82.2760009766,127.3561853,36.3626158,5.38,5.36
1557120523000,82.1226196289,127.3562885,36.3626263,4.19,5.36
1557120524000,82.1712036133,127.3563466,36.3626515,5.36,6.432
1557120525000,83.2666015625,127.3564313,36.3626953,6.97,5.36
1557120527000,82.6032104492,127.3565454,36.3627372,5.88,5.36
1557120528000,82.6680297852,127.3565968,36.3627547,6.09,3.9
1557120530000,82.5401000977,127.3566907,36.3627883,5.04,3.9
1557120531000,83.3580932617,127.3567503,36.3628088,5.16,3.9
1557120533000,83.8705444336,127.3568155,36.3628193,3.59,3.629
1557120535000,83.9239501953,127.3568862,36.3628471,2.97,3.51
1557120537000,81.5923461914,127.3569521,36.3627869,4.08,3.9
1557120538000,81.0316162109,127.356983,36.3627358,5.01,3.9
1557120539000,80.5209960938,127.3570268,36.3626986,5.33,3.9
1557120541000,80.889465332,127.357085,36.3626207,5.17,3.9
1557120542000,80.164855957,127.3571142,36.3625761,5.2,3.9
1557120543000,80.5704345703,127.3571306,36.3625306,4.8,3.9
1557120545000,81.1126708984,127.3571689,36.3624482,4.59,3.9
1557120547000,82.7769775391,127.3572177,36.3623626,5.29,3.9
1557120548000,81.6644897461,127.3572792,36.362311,5.69,4.288
1557120549000,80.8376464844,127.3573264,36.3622528,6.65,3.9
1557120550000,81.0194702148,127.3573605,36.3622,6.08,3.9
1557120551000,79.40625,127.3574279,36.3621516,7.0,3.9
1557120552000,76.73046875,127.3575286,36.3621001,7.16,3.9
1557120553000,74.7000732422,127.357571,36.362064,6.59,3.9
