timestamp,confidence,type
1556668862473,0.96,STILL
1556668862473,0.01,IN_VEHICLE
1556668862473,0.01,ON_BICYCLE
1556668862473,0.01,ON_FOOT
1556668862473,0.01,WALKING
1556668888882,0.4,UNKNOWN
1556668888882,0.1,IN_VEHICLE
1556668888882,0.1,ON_BICYCLE
1556668888882,0.1,ON_FOOT
1556668888882,0.1,WALKING
1556668888882,0.1,RUNNING
1556668888882,0.1,STILL
1556668903663,0.4,UNKNOWN
1556668903663,0.1,IN_VEHICLE
1556668903663,0.1,ON_BICYCLE
1556668903663,0.1,ON_FOOT
1556668903663,0.1,WALKING
1556668903663,0.1,RUNNING
1556668903663,0.1,STILL
1556668923748,0.4,UNKNOWN
1556668923748,0.1,IN_VEHICLE
1556668923748,0.1,ON_BICYCLE
1556668923748,0.1,ON_FOOT
1556668923748,0.1,WALKING
1556668923748,0.1,RUNNING
1556668923748,0.1,STILL
1556668938492,0.87,ON_FOOT
1556668938492,0.87,WALKING
1556668938492,0.04,ON_BICYCLE
1556668938492,0.04,RUNNING
1556668938492,0.02,STILL
1556668938492,0.02,UNKNOWN
1556668938492,0.01,IN_VEHICLE
1556668956621,0.89,ON_FOOT
1556668956621,0.89,WALKING
1556668956621,0.06,RUNNING
1556668956621,0.03,UNKNOWN
1556668956621,0.01,ON_BICYCLE
1556668956621,0.01,STILL
1556668970338,0.89,ON_FOOT
1556668970338,0.89,WALKING
1556668970338,0.08,RUNNING
1556668970338,0.02,UNKNOWN
1556668970338,0.01,ON_BICYCLE
1556668984538,0.4,UNKNOWN
1556668984538,0.1,IN_VEHICLE
1556668984538,0.1,ON_BICYCLE
1556668984538,0.1,ON_FOOT
1556668984538,0.1,WALKING
1556668984538,0.1,RUNNING
1556668984538,0.1,STILL
1556668997914,0.4,UNKNOWN
1556668997914,0.1,IN_VEHICLE
1556668997914,0.1,ON_BICYCLE
1556668997914,0.1,ON_FOOT
1556668997914,0.1,WALKING
1556668997914,0.1,RUNNING
1556668997914,0.1,STILL
1556669014710,0.4,UNKNOWN
1556669014710,0.1,IN_VEHICLE
1556669014710,0.1,ON_BICYCLE
1556669014710,0.1,ON_FOOT
1556669014710,0.1,WALKING
1556669014710,0.1,RUNNING
1556669014710,0.1,STILL
1556669020239,0.4,UNKNOWN
1556669020239,0.1,IN_VEHICLE
1556669020239,0.1,ON_BICYCLE
1556669020239,0.1,ON_FOOT
1556669020239,0.1,WALKING
1556669020239,0.1,RUNNING
1556669020239,0.1,STILL
1556669032810,0.81,ON_FOOT
1556669032810,0.81,WALKING
1556669032810,0.06,STILL
1556669032810,0.04,IN_VEHICLE
1556669032810,0.03,RUNNING
1556669032810,0.03,UNKNOWN
1556669032810,0.02,ON_BICYCLE
1556669043259,1.0,TILTING
1556669038134,0.93,ON_FOOT
1556669038134,0.93,WALKING
1556669038134,0.03,RUNNING
1556669038134,0.02,UNKNOWN
1556669038134,0.01,ON_BICYCLE
1556669038134,0.01,STILL
1556669058475,0.97,ON_FOOT
1556669058475,0.97,WALKING
1556669058475,0.03,UNKNOWN
1556669068149,0.88,ON_FOOT
1556669068149,0.88,WALKING
1556669068149,0.09,RUNNING
1556669068149,0.02,UNKNOWN
1556669068149,0.01,ON_BICYCLE
1556669082809,0.98,ON_FOOT
1556669082809,0.98,WALKING
1556669082809,0.02,UNKNOWN
1556669093993,0.94,ON_FOOT
1556669093993,0.94,WALKING
1556669093993,0.02,RUNNING
1556669093993,0.02,UNKNOWN
1556669093993,0.01,ON_BICYCLE
1556669093993,0.01,STILL
1556669112622,1.0,TILTING
1556669109302,0.4,UNKNOWN
1556669109302,0.1,IN_VEHICLE
1556669109302,0.1,ON_BICYCLE
1556669109302,0.1,ON_FOOT
1556669109302,0.1,WALKING
1556669109302,0.1,RUNNING
1556669109302,0.1,STILL
1556669126130,0.94,ON_FOOT
1556669126130,0.94,WALKING
1556669126130,0.02,RUNNING
1556669126130,0.02,UNKNOWN
1556669126130,0.01,ON_BICYCLE
1556669126130,0.01,STILL
1556669143608,0.4,UNKNOWN
1556669143608,0.1,IN_VEHICLE
1556669143608,0.1,ON_BICYCLE
1556669143608,0.1,ON_FOOT
1556669143608,0.1,WALKING
1556669143608,0.1,RUNNING
1556669143608,0.1,STILL
1556669158942,0.89,ON_FOOT
1556669158942,0.89,WALKING
1556669158942,0.06,RUNNING
1556669158942,0.02,ON_BICYCLE
1556669158942,0.02,UNKNOWN
1556669158942,0.01,STILL
1556669172861,0.4,UNKNOWN
1556669172861,0.1,IN_VEHICLE
1556669172861,0.1,ON_BICYCLE
1556669172861,0.1,ON_FOOT
1556669172861,0.1,WALKING
1556669172861,0.1,RUNNING
1556669172861,0.1,STILL
1556669188416,0.87,ON_FOOT
1556669188416,0.87,WALKING
1556669188416,0.05,RUNNING
1556669188416,0.03,STILL
1556669188416,0.03,UNKNOWN
1556669188416,0.02,ON_BICYCLE
1556669205132,0.88,ON_FOOT
1556669205132,0.88,WALKING
1556669205132,0.05,RUNNING
1556669205132,0.03,ON_BICYCLE
1556669205132,0.03,UNKNOWN
1556669205132,0.01,IN_VEHICLE
1556669221571,0.89,ON_FOOT
1556669221571,0.89,WALKING
1556669221571,0.06,STILL
1556669221571,0.03,UNKNOWN
1556669221571,0.01,ON_BICYCLE
1556669221571,0.01,RUNNING
1556669240207,1.0,TILTING
1556669238346,0.94,ON_FOOT
1556669238346,0.94,WALKING
1556669238346,0.03,UNKNOWN
1556669238346,0.02,RUNNING
1556669238346,0.01,ON_BICYCLE
1556669253100,0.98,ON_FOOT
1556669253100,0.98,WALKING
1556669253100,0.01,RUNNING
1556669253100,0.01,UNKNOWN
1556669269871,1.0,TILTING
1556669265859,0.91,ON_FOOT
1556669265859,0.91,WALKING
1556669265859,0.03,RUNNING
1556669265859,0.02,ON_BICYCLE
1556669265859,0.02,UNKNOWN
1556669265859,0.01,IN_VEHICLE
1556669265859,0.01,STILL
1556669284489,0.95,ON_FOOT
1556669284489,0.95,WALKING
1556669284489,0.02,RUNNING
1556669284489,0.02,UNKNOWN
1556669284489,0.01,ON_BICYCLE
1556669302419,0.87,ON_FOOT
1556669302419,0.87,WALKING
1556669302419,0.06,RUNNING
1556669302419,0.03,UNKNOWN
1556669302419,0.02,ON_BICYCLE
1556669302419,0.01,IN_VEHICLE
1556669302419,0.01,STILL
1556669318687,0.91,ON_FOOT
1556669318687,0.91,WALKING
1556669318687,0.04,RUNNING
1556669318687,0.02,ON_BICYCLE
1556669318687,0.01,IN_VEHICLE
1556669318687,0.01,STILL
1556669336340,0.4,UNKNOWN
1556669336340,0.1,IN_VEHICLE
1556669336340,0.1,ON_BICYCLE
1556669336340,0.1,ON_FOOT
1556669336340,0.1,WALKING
1556669336340,0.1,RUNNING
1556669336340,0.1,STILL
1556669352390,0.91,ON_FOOT
1556669352390,0.91,WALKING
1556669352390,0.04,RUNNING
1556669352390,0.03,UNKNOWN
1556669352390,0.02,ON_BICYCLE
1556669368452,0.89,ON_FOOT
1556669368452,0.89,WALKING
1556669368452,0.05,RUNNING
1556669368452,0.03,UNKNOWN
1556669368452,0.02,ON_BICYCLE
1556669368452,0.01,IN_VEHICLE
1556669384873,0.95,ON_FOOT
1556669384873,0.95,WALKING
1556669384873,0.03,RUNNING
1556669384873,0.01,ON_BICYCLE
1556669384873,0.01,UNKNOWN
1556669400771,0.9,ON_FOOT
1556669400771,0.9,WALKING
1556669400771,0.04,RUNNING
1556669400771,0.02,ON_BICYCLE
1556669400771,0.02,STILL
1556669400771,0.01,IN_VEHICLE
1556669400771,0.01,UNKNOWN
1556669416701,0.93,ON_FOOT
1556669416701,0.93,WALKING
1556669416701,0.03,RUNNING
1556669416701,0.02,UNKNOWN
1556669416701,0.01,IN_VEHICLE
1556669416701,0.01,ON_BICYCLE
1556669436296,0.9,ON_FOOT
1556669436296,0.9,WALKING
1556669436296,0.04,RUNNING
1556669436296,0.03,ON_BICYCLE
1556669436296,0.02,UNKNOWN
1556669436296,0.01,IN_VEHICLE
1556669453292,0.88,ON_FOOT
1556669453292,0.88,WALKING
1556669453292,0.04,RUNNING
1556669453292,0.02,IN_VEHICLE
1556669453292,0.02,ON_BICYCLE
1556669453292,0.02,UNKNOWN
1556669453292,0.01,STILL
1556669469290,0.88,ON_FOOT
1556669469290,0.88,WALKING
1556669469290,0.05,RUNNING
1556669469290,0.02,ON_BICYCLE
1556669469290,0.02,UNKNOWN
1556669469290,0.01,IN_VEHICLE
1556669469290,0.01,STILL
1556669483006,0.4,UNKNOWN
1556669483006,0.1,IN_VEHICLE
1556669483006,0.1,ON_BICYCLE
1556669483006,0.1,ON_FOOT
1556669483006,0.1,WALKING
1556669483006,0.1,RUNNING
1556669483006,0.1,STILL
1556669499857,0.4,UNKNOWN
1556669499857,0.1,IN_VEHICLE
1556669499857,0.1,ON_BICYCLE
1556669499857,0.1,ON_FOOT
1556669499857,0.1,WALKING
1556669499857,0.1,RUNNING
1556669499857,0.1,STILL
1556669517934,1.0,TILTING
1556669515314,0.97,ON_FOOT
