timestamp,altitude,longitude,latitude,speed,accuracy
1557274623727,84.3000030518,127.3624511,36.3702351,0.0,17.297
1557278100565,84.4000015259,127.3624223,36.3702765,0.0,15.417
1557278152210,84.3000030518,127.3624494,36.3703283,0.0,17.358
1557278207650,75.4000015259,127.3622928,36.3704223,0.0,17.993
1557278224874,0.0,127.3623842,36.370711,0.0,27.301
1557278241619,80.0999984741,127.3624446,36.3707311,0.0,25.53
1557278246720,80.0999984741,127.3624343,36.3706866,0.0,21.581
1557278275141,75.8000030518,127.3625212,36.3707302,0.0,17.494
1557278305994,0.0,127.3629119,36.3702835,0.0,24.059
1557278311075,0.0,127.3628773,36.3701676,0.0,35.166
1557278316128,0.0,127.3632893,36.3702399,0.0,20.313
1557278321270,0.0,127.3634039,36.370136,0.0,49.454
1557278326411,81.5,127.3639082,36.3698495,0.0,19.054
1557278331527,78.1999969482,127.3640325,36.3697873,0.0,18.697
1557278336644,81.5,127.3640162,36.3697349,0.0,18.566
1557278341775,78.0999984741,127.3641041,36.36963,0.0,20.072
1557278346896,75.0999984741,127.3641929,36.369561,0.0,21.025
1557278352061,0.0,127.3644222,36.3692971,0.0,26.882
1557278355650,74.5,127.364283,36.3691879,0.0,44.554
1557278362211,71.5,127.3644049,36.3689435,0.0,57.564
1557278372271,71.5,127.3641137,36.3685641,0.0,40.92
1557278377285,0.0,127.364221,36.368411,0.0,35.777
1557278382315,71.5,127.3640969,36.3682987,0.0,45.926
1557278385992,72.5999984741,127.3641298,36.3682466,0.0,90.441
1557278387424,70.8000030518,127.3642585,36.3680211,0.0,64.083
1557278399964,0.0,127.3644164,36.3681472,0.0,41.59
1557278407978,0.0,127.3641465,36.3682108,0.0,51.8
1557278413623,70.8000030518,127.3651573,36.3677864,0.0,85.027
1557278430743,75.3000030518,127.3654266,36.3679927,0.0,33.561
1557278435833,75.0999984741,127.365459,36.3678965,0.0,29.881
1557278440914,75.0999984741,127.3654512,36.3679613,0.0,37.312
1557278445904,75.3000030518,127.3655081,36.3678988,0.0,33.629
1557278457875,0.0,127.3657676,36.3678627,0.0,35.55
1557278462947,71.5,127.3656548,36.3681103,0.0,35.586
1557278468064,71.5999984741,127.3657257,36.3679863,0.0,17.607
1557278475756,71.5999984741,127.3656306,36.3680117,0.0,18.284
