timestamp,type
1558311759861,SCREEN_ON
1558311765590,SCREEN_OFF
1558313462650,SCREEN_ON
1558313481282,SCREEN_OFF
1558314003758,SCREEN_ON
1558314019561,SCREEN_OFF
1558314422313,SCREEN_ON
1558314440491,SCREEN_OFF
1558314444698,SCREEN_ON
1558314666747,SCREEN_OFF
1558314668827,SCREEN_ON
1558314675069,SCREEN_OFF
1558314678935,SCREEN_ON
1558314681502,SCREEN_OFF
1558314682104,UNLOCK
1558314682336,SCREEN_ON
1558314686240,SCREEN_OFF
1558314686620,SCREEN_ON
1558314688733,UNLOCK
1558314700053,SCREEN_OFF
1558314701070,SCREEN_ON
1558314705958,UNLOCK
1558314710744,SCREEN_OFF
1558316099912,SCREEN_ON
1558316104307,SCREEN_OFF
1558316302863,UNLOCK
1558316303305,SCREEN_ON
1558316339905,SCREEN_OFF
1558316462060,UNLOCK
1558316462567,SCREEN_ON
1558316560286,SCREEN_OFF
1558317823767,SCREEN_ON
1558317832750,SCREEN_OFF
1558317838693,SCREEN_ON
1558317847316,SCREEN_OFF
1558319896399,SCREEN_ON
1558319896456,UNLOCK
1558319901902,SCREEN_OFF
1558320605818,UNLOCK
1558320606144,SCREEN_ON
1558320628060,SCREEN_OFF
1558320991701,UNLOCK
1558320991775,SCREEN_ON
1558321067603,SCREEN_OFF
1558321216437,UNLOCK
1558321216831,SCREEN_ON
1558321319830,SCREEN_OFF
1558321353960,UNLOCK
1558321354279,SCREEN_ON
1558323558514,SCREEN_OFF
1558323559342,SCREEN_ON
1558323559617,UNLOCK
1558323570099,POWER_CONNECTED
1558323953507,SCREEN_OFF
1558324593702,POWER_DISCONNECTED
1558324595108,SCREEN_ON
1558324606663,UNLOCK
1558324868834,SCREEN_OFF
1558324869586,POWER_CONNECTED
1558324870342,SCREEN_ON
1558324876105,SCREEN_OFF
1558328023781,SCREEN_ON
1558328038871,SCREEN_OFF
1558328184803,POWER_DISCONNECTED
1558328186204,SCREEN_ON
1558328209582,SCREEN_OFF
1558328290551,UNLOCK
1558328290828,SCREEN_ON
1558328329268,SCREEN_OFF
1558328395117,UNLOCK
1558328395558,SCREEN_ON
1558328411320,SCREEN_OFF
1558328451494,UNLOCK
1558328451787,SCREEN_ON
1558328473432,SCREEN_OFF
1558330094548,SCREEN_ON
1558330094744,UNLOCK
1558330129334,SCREEN_OFF
1558330163721,UNLOCK
1558330164230,SCREEN_ON
1558330177979,SCREEN_OFF
1558330236968,UNLOCK
1558330237373,SCREEN_ON
1558330360014,SCREEN_OFF
1558330668046,UNLOCK
1558330668573,SCREEN_ON
1558330734866,SCREEN_OFF
1558330820784,UNLOCK
1558330821067,SCREEN_ON
1558330871130,SCREEN_OFF
1558330874687,SCREEN_ON
1558330983226,UNLOCK
1558330992528,SCREEN_OFF
1558331008079,SCREEN_ON
1558331015055,SCREEN_OFF
1558331039623,UNLOCK
1558331039885,SCREEN_ON
1558331095700,SCREEN_OFF
1558331326359,SCREEN_ON
1558331328768,UNLOCK
1558331342104,SCREEN_OFF
1558331813733,SCREEN_ON
1558331816174,SCREEN_OFF
1558332132829,SCREEN_ON
1558332138311,SCREEN_OFF
1558332351510,UNLOCK
1558332351922,SCREEN_ON
1558332391734,SCREEN_OFF
1558332819742,UNLOCK
1558332820572,SCREEN_ON
1558332849219,SCREEN_OFF
1558332919560,SCREEN_ON
1558332922124,SCREEN_OFF
1558332958865,SCREEN_ON
1558332963769,UNLOCK
1558333026195,SCREEN_OFF
1558333147554,SCREEN_ON
1558333151091,UNLOCK
1558333178582,SCREEN_OFF
1558333256453,UNLOCK
1558333256822,SCREEN_ON
1558333301985,SCREEN_OFF
1558333534995,SCREEN_ON
1558333537139,UNLOCK
1558333642463,SCREEN_OFF
1558333723371,UNLOCK
1558333723617,SCREEN_ON
1558333818287,SCREEN_OFF
1558333894671,SCREEN_ON
1558333897388,UNLOCK
1558334018346,SCREEN_OFF
1558334159800,SCREEN_ON
1558334165266,SCREEN_OFF
1558334177273,SCREEN_ON
1558334179281,UNLOCK
1558334214390,SCREEN_OFF
1558334542539,SCREEN_ON
1558334544404,UNLOCK
1558334590784,SCREEN_OFF
1558334591917,SCREEN_ON
1558334600131,SCREEN_OFF
1558334601053,SCREEN_ON
1558334608914,SCREEN_OFF
1558334645946,SCREEN_ON
1558334648056,UNLOCK
1558334660145,SCREEN_OFF
1558334747368,UNLOCK
1558334747618,SCREEN_ON
1558334800124,SCREEN_OFF
