timestamp,name,lastTimeUsed,packageName,isSystemApp,startTime,endTime,isUpdatedSystemApp,totalTimeForeground
1557273772101,캘린더,1557270007457,com.samsung.android.calendar,True,1557207448503,1557272081816,True,141270
1557273772101,ABC Logger,1557273186741,kaist.iclab.abclogger,False,1557207448503,1557273186741,False,129357
1557273772101,SODA,1557247065869,com.snowcorp.soda.android,False,1557207448503,1557250018885,False,218585
1557273772101,이메일,1557222296060,com.samsung.android.email.provider,False,1557207448503,1557250417673,False,140698
1557273772101,Polar Beat,1557272938859,fi.polar.beat,False,1557207448503,1557272938859,False,256619
1557273772101,Google Play 스토어,1557222205983,com.android.vending,True,1557207448503,1557250481517,True,150514
1557273772101,안드로이드 시스템,1557273894702,android,True,1557207448503,1557273894702,False,23064
1557273772101,KLMS,1557273808969,kr.ac.kaist.coursemos.android,False,1557207448503,1557273808969,False,122263
1557273772101,메시지,1557219100063,com.samsung.android.messaging,True,1557207448503,1557250018885,False,55001
1557273772101,Instagram,1557251232883,com.instagram.android,False,1557207448503,1557251238185,False,1629338
1557273772101,T전화,1557249558434,com.skt.prod.dialer,True,1557207448503,1557250512980,True,158188
1557273772101,Microsoft Band,1557221438780,com.microsoft.kapp,False,1557207448503,1557272915489,False,289039
1557273772101,Dropsync,1557273595534,com.ttxapps.dropsync,False,1557207448503,1557273595534,False,136622
1557273772101,갤러리,1557247819587,com.sec.android.gallery3d,True,1557207448503,1557250018885,True,164913
1557273772101,드라이브,1557273839337,com.google.android.apps.docs,False,1557207448503,1557273839337,False,61025
1557273772101,Paco,1557228468632,com.pacoapp.paco,False,1557207448503,1557272908326,False,341058
1557273772101,삼성 키보드,1557246136781,com.sec.android.inputmethod,True,1557207448503,1557273841313,False,1100
1557273772101,시계,1557271766228,com.sec.android.app.clockpackage,True,1557207448503,1557271766228,True,1178855
1557273772101,Chrome,1557222309752,com.android.chrome,True,1557207448503,1557273851404,True,52107
1557273772101,패키지 설치 프로그램,1557272892601,com.google.android.packageinstaller,True,1557207448503,1557272892601,False,88759
1557273772101,Google Play 서비스,1557222051151,com.google.android.gms,True,1557207448503,1557273891297,True,22040
1557273772101,토스,1557217430025,viva.republica.toss,False,1557207448503,1557250018885,False,15289
1557273772101,포토 에디터,1557217342012,com.sec.android.mimage.photoretouching,True,1557207448503,1557250018885,False,4160
1557273772101,Samsung Experience 홈,1557273898747,com.sec.android.app.launcher,True,1557207448503,1557273898747,True,1666881
1557273772101,삼성 인터넷,1557273891147,com.sec.android.app.sbrowser,False,1557207448503,1557273891147,False,1317312
1557273772101,Facebook,1557272768696,com.facebook.katana,False,1557207448503,1557273851426,False,3335486
1557273772101,Messenger,1557237946325,com.facebook.orca,False,1557207448503,1557271870240,False,19146
1557273772101,Logger,1557272918828,iclab.kaist.ac.kr.msband_logger,False,1557207448503,1557272918828,False,83535
1557273772101,설정,1557272916885,com.android.settings,True,1557207448503,1557273601832,False,413589
1557273772101,디바이스 관리,1557222745180,com.samsung.android.lool,True,1557207448503,1557273898843,True,198827
1557273772101,Samsung Pay,1557246318387,com.samsung.android.spay,False,1557207448503,1557250018885,False,17959
1557273772101,Samsung Notes,1557224775931,com.samsung.android.app.notes,False,1557207448503,1557250018885,False,90465
1557273772101,카카오톡,1557273520649,com.kakao.talk,False,1557207448503,1557273520649,False,3425880
1557273772101,빅스비 비전,1557216752571,com.samsung.android.visionintelligence,True,1557207448503,1557250018885,True,3328
1557273772101,네이버 카페,1557216754342,com.nhn.android.navercafe,False,1557207448503,1557250018885,False,1600
1557273772101,시스템 UI,1557273840344,com.android.systemui,True,1557207448503,1557273840344,False,409010
1557273772101,카메라,1557273182845,com.sec.android.app.camera,True,1557207448503,1557273182845,False,193278
1557274072101,캘린더,1557270007457,com.samsung.android.calendar,True,1557207448503,1557274888574,True,141270
