timestamp,type
1556842544879,UNLOCK
1556842544966,SCREEN_ON
1556842745314,SCREEN_OFF
1556843000106,UNLOCK
1556843000257,SCREEN_ON
1556843161512,SCREEN_OFF
1556843169125,SCREEN_ON
1556843202574,SCREEN_OFF
1556843272505,UNLOCK
1556843272704,SCREEN_ON
1556843285634,SCREEN_OFF
1556843321667,SCREEN_ON
1556843324787,SCREEN_OFF
1556843355326,SCREEN_ON
1556843355896,UNLOCK
1556843362988,SCREEN_OFF
1556843544273,SCREEN_ON
1556843545304,UNLOCK
1556843612040,SCREEN_OFF
1556843908662,SCREEN_ON
1556843909409,UNLOCK
1556843949713,SCREEN_OFF
1556844062277,SCREEN_ON
1556844065683,SCREEN_OFF
1556844204574,UNLOCK
1556844204777,SCREEN_ON
1556844211136,SCREEN_OFF
1556844495049,SCREEN_ON
1556844516285,SCREEN_OFF
1556844559190,SCREEN_ON
1556844559695,UNLOCK
1556844563494,SCREEN_OFF
1556844574761,SCREEN_ON
1556844575581,UNLOCK
1556844622056,SCREEN_OFF
1556844622263,UNLOCK
1556844622515,SCREEN_ON
1556844628105,SCREEN_OFF
1556845157307,SCREEN_ON
1556845157873,UNLOCK
1556845161017,SCREEN_OFF
1556845168381,UNLOCK
1556845168528,SCREEN_ON
1556845172759,TURN_OFF_DEVICE
1556847065755,RINGER_MODE_VIBRATE
1556847074414,SCREEN_ON
1556847074580,SCREEN_OFF
1556847089175,SCREEN_ON
1556847095282,UNLOCK
1556847128679,SCREEN_OFF
1556847229083,TURN_ON_DEVICE
1556847598377,SCREEN_ON
1556847599354,UNLOCK
1556847671131,SCREEN_OFF
1556847696289,SCREEN_ON
1556847696954,UNLOCK
1556847796946,SCREEN_OFF
1556847813293,SCREEN_ON
1556847814156,UNLOCK
1556850435611,SCREEN_OFF
1556850435862,UNLOCK
1556850436164,SCREEN_ON
1556851022448,SCREEN_OFF
1556851029982,SCREEN_ON
1556851030090,UNLOCK
1556852200713,SCREEN_OFF
1556852206116,SCREEN_ON
1556852206238,UNLOCK
1556852451530,SCREEN_OFF
1556852507142,SCREEN_ON
1556852507932,UNLOCK
1556852531667,SCREEN_OFF
1556852892297,UNLOCK
1556852892518,SCREEN_ON
1556853025963,SCREEN_OFF
1556853048556,UNLOCK
1556853048645,SCREEN_ON
1556853573457,SCREEN_OFF
1556861269196,UNLOCK
1556861269346,SCREEN_ON
1556861342215,SCREEN_OFF
1556863202399,SCREEN_ON
1556863221639,UNLOCK
1556863288667,SCREEN_OFF
1556863291102,UNLOCK
1556863291214,SCREEN_ON
1556863325372,SCREEN_OFF
1556865002328,SCREEN_ON
1556865741154,SCREEN_OFF
1556867822192,SCREEN_ON
1556867828581,SCREEN_OFF
1556869953767,SCREEN_ON
1556869960249,SCREEN_OFF
1556871435513,SCREEN_ON
1556871435877,UNLOCK
1556871543533,SCREEN_OFF
1556871637512,SCREEN_ON
1556871639628,UNLOCK
1556871863389,SCREEN_OFF
1556871890007,SCREEN_ON
1556871891423,UNLOCK
1556872528831,SCREEN_OFF
1556872568189,UNLOCK
1556872568420,SCREEN_ON
1556872941348,SCREEN_OFF
