timestamp,confidence,type
1558139754141,1.0,STILL
1558141247569,1.0,STILL
1558148160064,1.0,STILL
1558148578250,1.0,STILL
1558150574864,0.4,UNKNOWN
1558150574864,0.1,IN_VEHICLE
1558150574864,0.1,ON_BICYCLE
1558150574864,0.1,ON_FOOT
1558150574864,0.1,WALKING
1558150574864,0.1,RUNNING
1558150574864,0.1,STILL
1558150591499,1.0,TILTING
1558150590002,0.4,UNKNOWN
1558150590002,0.1,IN_VEHICLE
1558150590002,0.1,ON_BICYCLE
1558150590002,0.1,ON_FOOT
1558150590002,0.1,WALKING
1558150590002,0.1,RUNNING
1558150590002,0.1,STILL
1558150614428,0.4,UNKNOWN
1558150614428,0.1,IN_VEHICLE
1558150614428,0.1,ON_BICYCLE
1558150614428,0.1,ON_FOOT
1558150614428,0.1,WALKING
1558150614428,0.1,RUNNING
1558150614428,0.1,STILL
1558150618903,1.0,TILTING
1558150623377,0.4,UNKNOWN
1558150623377,0.1,IN_VEHICLE
1558150623377,0.1,ON_BICYCLE
1558150623377,0.1,ON_FOOT
1558150623377,0.1,WALKING
1558150623377,0.1,RUNNING
1558150623377,0.1,STILL
1558150639144,0.4,UNKNOWN
1558150639144,0.1,IN_VEHICLE
1558150639144,0.1,ON_BICYCLE
1558150639144,0.1,ON_FOOT
1558150639144,0.1,WALKING
1558150639144,0.1,RUNNING
1558150639144,0.1,STILL
1558150651350,1.0,TILTING
1558150660255,0.98,ON_FOOT
1558150660255,0.98,WALKING
1558150660255,0.01,RUNNING
1558150660255,0.01,UNKNOWN
1558150665715,1.0,TILTING
1558150667874,0.4,UNKNOWN
1558150667874,0.1,IN_VEHICLE
1558150667874,0.1,ON_BICYCLE
1558150667874,0.1,ON_FOOT
1558150667874,0.1,WALKING
1558150667874,0.1,RUNNING
1558150667874,0.1,STILL
1558150674775,1.0,TILTING
1558150671523,0.4,UNKNOWN
1558150671523,0.1,IN_VEHICLE
1558150671523,0.1,ON_BICYCLE
1558150671523,0.1,ON_FOOT
1558150671523,0.1,WALKING
1558150671523,0.1,RUNNING
1558150671523,0.1,STILL
1558150691075,0.4,UNKNOWN
1558150691075,0.1,IN_VEHICLE
1558150691075,0.1,ON_BICYCLE
1558150691075,0.1,ON_FOOT
1558150691075,0.1,WALKING
1558150691075,0.1,RUNNING
1558150691075,0.1,STILL
1558150706537,0.4,UNKNOWN
1558150706537,0.1,IN_VEHICLE
1558150706537,0.1,ON_BICYCLE
1558150706537,0.1,ON_FOOT
1558150706537,0.1,WALKING
1558150706537,0.1,RUNNING
1558150706537,0.1,STILL
1558150723562,0.86,ON_FOOT
1558150723562,0.86,WALKING
1558150723562,0.09,RUNNING
1558150723562,0.02,ON_BICYCLE
1558150723562,0.02,UNKNOWN
1558150723562,0.01,IN_VEHICLE
1558150731049,1.0,TILTING
1558150735181,0.4,UNKNOWN
1558150735181,0.1,IN_VEHICLE
1558150735181,0.1,ON_BICYCLE
1558150735181,0.1,ON_FOOT
1558150735181,0.1,WALKING
1558150735181,0.1,RUNNING
1558150735181,0.1,STILL
1558150741585,1.0,TILTING
1558150739715,0.95,ON_FOOT
1558150739715,0.95,WALKING
1558150739715,0.02,RUNNING
1558150739715,0.02,UNKNOWN
1558150739715,0.01,ON_BICYCLE
1558150762415,0.96,ON_FOOT
1558150762415,0.96,WALKING
1558150762415,0.01,ON_BICYCLE
1558150762415,0.01,RUNNING
1558150762415,0.01,STILL
1558150762415,0.01,UNKNOWN
1558150777525,0.89,ON_FOOT
1558150777525,0.89,WALKING
1558150777525,0.07,RUNNING
1558150777525,0.02,UNKNOWN
1558150777525,0.01,ON_BICYCLE
1558150777525,0.01,STILL
1558150785096,1.0,TILTING
1558150792667,0.4,UNKNOWN
1558150792667,0.1,IN_VEHICLE
1558150792667,0.1,ON_BICYCLE
1558150792667,0.1,ON_FOOT
1558150792667,0.1,WALKING
1558150792667,0.1,RUNNING
1558150792667,0.1,STILL
1558150804372,0.93,ON_FOOT
1558150804372,0.93,WALKING
1558150804372,0.02,UNKNOWN
1558150804372,0.01,IN_VEHICLE
1558150804372,0.01,ON_BICYCLE
