timestamp,altitude,longitude,latitude,speed,accuracy
1558483411639,89.8000030518,127.3592102,36.3745793,0.0,15.917
1558483417274,89.8000030518,127.3592112,36.3745793,0.5777913,13.982
1558483418284,90.5,127.3592225,36.3745333,0.64428335,12.644
1558483431753,86.3179029403,127.3591708,36.3744979,0.0,6.221
1558483444999,80.4683510587,127.3592136,36.3744634,2.708378,4.871
1558483447999,80.2011667949,127.3592679,36.374424,3.5695515,7.005
1558483449999,79.014944031,127.3593806,36.3743098,4.3189044,12.0
1558483451999,77.3729070103,127.3594626,36.3742599,4.666441,12.0
1558483453999,75.4641388938,127.359547,36.3742754,4.155429,8.0
1558483454999,75.8357716189,127.3595946,36.3743115,5.0003,8.0
1558483455999,75.4257819697,127.3596408,36.3743512,5.0878687,8.0
1558483456999,75.5131615063,127.3596881,36.3743853,5.193653,6.0
1558483457999,75.6646872616,127.3597396,36.3744132,5.2228045,6.0
1558483458999,75.6517501241,127.3597836,36.3744431,4.472741,6.0
1558483459999,74.7570508216,127.3598393,36.3744531,4.8944945,6.0
1558483460999,75.3442551429,127.3599057,36.3744693,4.65575,6.0
1558483462999,76.1677306052,127.3600148,36.374463,4.9869905,6.0
1558483463999,76.0230881628,127.3600712,36.3744544,5.0858912,6.0
1558483464999,76.4205405582,127.3601278,36.3744452,5.12983,4.0
1558483465999,77.3687823841,127.3601889,36.3744414,5.0728164,6.0
1558483466999,77.5656909343,127.3602518,36.3744399,5.0467076,6.0
1558483467999,77.7728526448,127.3603115,36.3744418,5.1187935,6.0
1558483468999,78.1289559302,127.3603682,36.3744427,4.79334,6.0
1558483469999,78.0475738975,127.3604252,36.3744454,4.7395406,6.0
1558483470999,77.8185194369,127.3604824,36.3744482,5.1133327,6.0
1558483471999,77.7641032251,127.3605397,36.374454,5.0819654,8.0
1558483472999,78.5705244504,127.3605942,36.3744664,5.075175,6.0
1558483474999,78.1005469965,127.3607014,36.3744567,4.759235,4.0
1558483476999,78.3198834702,127.3608052,36.3744527,5.121526,12.0
1558483477999,76.806527365,127.3608665,36.3744388,4.599784,12.0
1558483479999,76.1915096058,127.3609594,36.3744188,4.384992,8.0
1558483482999,76.5337210887,127.3610032,36.374372,2.598538,5.949
1558483484999,76.0119916036,127.3610097,36.374315,2.9209275,5.93
1558483486999,75.8599309859,127.3610119,36.3742467,3.8868835,5.762
1558483487999,75.7882890777,127.3610113,36.374141,4.293439,8.0
1558483488999,75.890877575,127.3610044,36.3740874,4.048189,8.0
1558483489999,76.2083968807,127.3610086,36.3740333,4.609927,6.0
1558483490999,76.1699806451,127.3610148,36.3739744,4.4207625,6.0
1558483491999,76.4887196021,127.3610198,36.3739278,4.2746882,6.0
1558483493999,75.8842318631,127.361027,36.3738335,4.961145,6.0
1558483494999,75.9080090398,127.3610234,36.3737782,5.388471,6.0
1558483495999,76.9964510339,127.3610159,36.3737275,5.5230637,6.0
1558483496999,76.6482697445,127.3610123,36.373676,5.2466283,6.0
1558483497999,76.4366083982,127.3610102,36.3736258,5.3702602,6.0
1558483498999,75.8382208498,127.3610086,36.3735723,5.221567,6.0
1558483499999,75.8433894343,127.361012,36.3735272,5.060293,6.0
1558483500999,76.032208213,127.361009,36.3734781,5.3541675,8.0
1558483501999,75.2689411801,127.3610107,36.3734296,4.8477035,8.0
1558483503999,74.9151302489,127.361018,36.373336,5.113711,6.0
1558483504999,74.5454349459,127.3610281,36.3732858,5.3764277,6.0
1558483505999,73.8598028809,127.3610372,36.3732315,5.741801,6.0
1558483506999,72.9691801545,127.3610458,36.3731798,5.9198008,6.0
1558483507999,72.0696450358,127.3610566,36.3731251,6.106792,8.0
1558483508999,71.7952495835,127.3610661,36.373067,6.4452424,8.0
1558483509999,70.8275609094,127.3610754,36.3730064,6.9648466,8.0
1558483510999,71.2416165799,127.3610842,36.3729423,7.176101,8.0
1558483511999,71.1892438974,127.3610926,36.37288,6.7787347,8.0
1558483512999,71.2787375949,127.3610901,36.3728213,5.9741125,8.0
1558483513999,71.2945488729,127.3610927,36.3727669,5.962706,8.0
1558483514999,71.1637868962,127.361096,36.3727136,5.1080422,6.0
1558483515999,71.4281996673,127.3610983,36.3726677,4.7593923,6.0
1558483516999,72.2556661039,127.3611052,36.3726229,4.8485765,6.0
1558483517999,72.7962229961,127.3611055,36.3725748,5.2293053,8.0
1558483519999,73.0777997976,127.3611075,36.3724857,4.815583,6.0
1558483520999,72.7865290435,127.361114,36.3724394,4.8879566,6.0
1558483522999,72.4097940005,127.3611112,36.3723525,4.5819535,8.0
1558483524999,71.967134553,127.361114,36.3722683,4.689464,8.0
1558483526999,71.7965255643,127.3611056,36.3721881,4.46536,12.0
1558483528999,72.232938045,127.3611084,36.3721038,4.5269127,8.0
1558483530999,72.471577318,127.3611078,36.372016,4.6994834,8.0
1558483532999,71.9414606643,127.3611016,36.3719317,4.64782,8.0
1558483533999,70.9708869215,127.3610966,36.3718835,5.371511,8.0
1558483534999,70.4057697284,127.3610925,36.3718335,5.6799498,8.0
1558483535999,70.3599772246,127.3610904,36.3717821,5.654621,8.0
1558483537999,71.8373916493,127.3610898,36.3717213,3.557587,4.701
1558483540999,70.5112441,127.3610865,36.3716624,1.5054107,4.318
1558483544999,70.1787293456,127.3611044,36.3716139,0.85369194,4.128
1558483552999,67.0623908866,127.3611247,36.3715602,2.6436567,4.181
1558483555999,66.6249552568,127.3611546,36.3715012,1.142255,4.181
1558483559999,65.8247220862,127.3612007,36.3714665,2.1818864,5.093
1558483562999,65.2166480269,127.3612693,36.3714403,3.3358886,5.448
1558483564999,64.8424398127,127.3613317,36.371414,3.7091315,5.57
1558483566999,64.3953465545,127.361463,36.3713368,4.230215,12.0
1558483567999,64.4823535725,127.3614949,36.3712968,4.2518144,4.0
1558483569999,64.49096885,127.3615672,36.3712381,4.3082604,4.0
1558483570999,64.4564218142,127.3616031,36.3712025,4.342172,4.0
1558483571999,64.7374284768,127.3616328,36.3711628,4.384346,4.0
1558483572999,64.6786663915,127.3616679,36.3711266,4.437884,4.0
1558483573999,64.8156566009,127.3617096,36.3710918,4.4959993,4.0
1558483574999,64.8159430084,127.3617513,36.3710539,4.5567007,4.0
1558483575999,64.8395091589,127.3617929,36.3710154,5.251391,6.0
1558483576999,64.7848770797,127.3618333,36.3709776,5.511188,6.0
1558483577999,64.8253709823,127.3618747,36.3709376,5.444254,6.0
1558483578999,65.0545343888,127.3619165,36.3708976,5.295847,6.0
1558483579999,65.032106531,127.3619562,36.3708612,5.1861696,6.0
1558483580999,64.9425221246,127.3619936,36.370826,5.1494656,8.0
1558483581999,64.9220989138,127.362025,36.3707866,5.1413713,6.0
1558483582999,64.9846584153,127.3620563,36.3707464,5.1624618,6.0
1558483583999,64.9080206011,127.3620902,36.3707065,5.229397,8.0
1558483584999,65.3274547223,127.3621244,36.3706668,5.1329684,6.0
1558483586999,65.1054322738,127.362177,36.3705956,4.5053,6.0
1558483589999,65.7001660434,127.3622102,36.3705512,1.8800704,4.53
1558483593999,65.3171489351,127.3622752,36.3705264,1.0882134,4.221
1558483598999,65.779530308,127.3623315,36.370525,0.0,4.594
1558483624999,65.1872190099,127.3623499,36.3704802,0.34284082,3.056
1558483657712,80.0,127.3625117,36.370345,0.0,15.529
1558483671999,88.4562359377,127.3625671,36.3703796,0.40107787,17.008
1558483673999,77.7619774659,127.3626354,36.3704043,0.22044706,18.213
1558483674999,76.5659281755,127.3626951,36.3704106,0.17217436,17.318
1558483677999,75.0045287912,127.362753,36.3704014,0.1247107,13.268
1558483687999,75.5795035932,127.3627433,36.370354,0.13052481,7.7
1558483712054,84.1999969482,127.3625854,36.3705277,0.0,15.887
1558483763330,84.1999969482,127.3625834,36.3705234,0.0,13.444
1558484196661,84.1999969482,127.3625971,36.3705196,0.0,15.73
1558484823507,84.1999969482,127.3625853,36.370535,0.0,15.833
1558485808255,84.4000015259,127.3625399,36.3704528,0.0,15.575
1558485833226,84.3000030518,127.3622905,36.3704031,0.0,19.035
1558485843308,84.4000015259,127.3623228,36.3703509,0.7640222,12.58
1558485857642,35.1956085892,127.3622807,36.3703356,0.0,24.666
1558485931887,35.1956085892,127.3607029,36.3697612,0.0,270.239
1558486158539,84.4000015259,127.3623433,36.3702623,0.0,17.175
1558486380224,84.3000030518,127.362404,36.3702494,0.0,14.824
1558486410655,84.3000030518,127.3624199,36.3704008,0.0,12.127
1558486418308,84.3000030518,127.3625052,36.3704394,0.0,14.732
1558486426427,84.3000030518,127.3625694,36.3704451,0.0,13.018
1558486441620,84.1999969482,127.362583,36.3705044,0.0,15.726
1558486448375,84.1999969482,127.3625892,36.3705188,0.0,16.014
1558487850006,84.3000030518,127.3625047,36.3704337,0.0,17.597
1558487866310,101.980613492,127.3626432,36.3703617,0.93678457,14.471
1558487867342,84.3000030518,127.3625617,36.3703707,0.31003168,10.483
1558487870360,84.4000015259,127.3625001,36.3703842,1.056765,10.487
1558487877355,84.3000030518,127.3624563,36.3703539,0.6708283,10.844
1558487887342,84.3000030518,127.3624531,36.3704105,1.0996319,14.961
1558487893382,76.3920739231,127.362451,36.3703319,0.0,13.297
1558487894382,76.2018499759,127.3624461,36.3702832,0.0,13.722
1558487929296,75.3000030518,127.3624223,36.3703577,0.0,13.517
1558487935357,75.3000030518,127.3623912,36.3704271,0.12777095,14.658
1558487936357,0.0,127.362356,36.3705728,0.0,15.976
1558487937357,0.0,127.3623472,36.3706226,0.0,16.506
1558487939000,0.0,127.36232,36.3707108,0.0,16.547
1558487940000,122.641461278,127.3621972,36.3708181,0.0,9.72
1558487939607,120.269375729,127.3621577,36.3708527,0.0,8.41
1558487944000,114.605235508,127.3621765,36.3707793,0.80330807,7.379
1558487946000,113.084454179,127.3622158,36.3707417,0.0,6.947
1558487949297,109.344043411,127.3622613,36.3706975,0.0,6.347
1558487957000,101.240254509,127.3623232,36.370664,0.0,4.001
1558487978000,93.7081983818,127.3622685,36.3706411,0.4892055,3.0
1558487987000,88.6757217749,127.362198,36.3706973,2.6294186,3.615
1558487989000,87.1824795751,127.36216,36.3707517,3.0802352,3.221
1558487991000,85.9742400866,127.3620984,36.3708152,3.1516383,3.459
1558487993000,85.7799399758,127.3620449,36.3708855,3.1726615,3.568
1558487995000,85.6039758645,127.3620004,36.3709472,3.199008,3.592
1558487997000,84.8074050763,127.3619588,36.3709883,3.2184227,3.405
1558487999000,84.578123205,127.3619088,36.3710379,3.2426178,3.501
1558488001000,84.4089360089,127.3618701,36.3710784,3.173633,3.278
1558488001000,84.4089360089,127.3618701,36.3710784,3.173633,3.278
1558488051000,83.3830900764,127.3616691,36.3717541,1.2109238,5.493
1558488064000,84.0671901146,127.3619,36.37182,1.1624658,5.365
1558488068000,84.1738033237,127.3619501,36.3718464,1.1890172,5.465
1558488073000,84.1359784224,127.3620113,36.3718733,1.186114,5.346
1558488077000,83.9991368509,127.3620755,36.3718876,1.2227435,5.483
1558488081000,84.5354042389,127.3621236,36.3719157,1.167241,5.325
1558488090000,84.5476190634,127.3621459,36.3719582,0.19193482,4.958
1558488105000,84.0770964313,127.3621548,36.3720107,1.4710431,5.396
1558488108000,84.0219045023,127.3621449,36.3720594,1.7635381,5.466
1558488110000,84.0017458244,127.3621557,36.372107,1.884061,4.626
1558488112000,84.0501121075,127.3621713,36.3721542,2.0473278,4.494
1558488114000,84.090151781,127.3621776,36.3722055,2.2013965,4.503
1558488116000,84.0850583516,127.3621828,36.3722655,2.3590806,4.535
1558488118000,84.2014418079,127.3621873,36.3723262,2.4918287,4.379
1558488120000,83.9979838271,127.3621915,36.3723895,2.5800593,4.645
1558488122000,83.848212555,127.3622,36.3724528,2.5610538,3.528
1558488124000,83.803736089,127.3622059,36.3724987,2.5624177,3.456
1558488126000,83.6034202426,127.3622269,36.3725473,2.635279,3.38
1558488128000,83.4648538444,127.362247,36.3725951,2.7196743,3.227
1558488131000,83.0791817202,127.3622595,36.3726548,2.7944796,4.262
1558488133000,82.5947094109,127.3622563,36.3727311,2.819593,3.58
1558488135000,82.5903443627,127.3622669,36.3727869,2.8176136,3.475
1558488137000,82.5873177095,127.3622877,36.3728356,2.8087194,3.521
1558488140000,81.5968235117,127.3623146,36.3728766,2.6034703,3.245
1558488160000,78.8012553771,127.3622731,36.3729118,1.7683358,3.053
1558488164000,78.471880719,127.362221,36.3729467,1.594217,4.102
1558488167000,78.3062139953,127.3621859,36.3729887,1.6397675,4.194
1558488170000,78.3576499371,127.3621582,36.3730313,1.7587883,4.94
1558488173000,79.0160698371,127.3621297,36.373081,1.7926304,5.27
1558488176000,79.6405777979,127.3621053,36.3731329,1.8531954,5.343
1558488179000,81.6029397766,127.3620807,36.3731786,1.8664016,5.393
1558488191000,84.8431855065,127.3620549,36.3732208,1.2113019,8.501
1558488205000,78.9371519109,127.3619972,36.3732099,1.0326228,7.483
1558488213000,79.0592577874,127.3619477,36.3732334,0.3456222,7.514
1558488237531,76.4544403247,127.3619988,36.3732595,0.0,29.944
1558488246000,92.4000015259,127.3623351,36.3732209,0.004990725,13.6
1558488249920,92.4000015259,127.36252,36.3732027,0.004990725,10.655
1558488256000,92.4000015259,127.362581,36.3732068,0.040724397,9.77
1558488266000,92.4000015259,127.3626378,36.3731965,0.010973845,9.462
1558488270000,92.4000015259,127.3627053,36.37321,0.018198958,9.552
1558488272000,92.4000015259,127.3627754,36.3732257,0.028456513,10.775
1558488289000,92.5,127.362823,36.3732526,0.94022346,9.399
1558488299136,95.0,127.3628679,36.3732531,0.83451444,9.89
1558488756600,92.5999984741,127.3628732,36.3732379,0.83451444,14.891
1558488757634,92.5999984741,127.3629874,36.3733334,0.0,25.671
1558488772831,95.0,127.3629152,36.3733475,0.0,20.897
1558488869809,92.5999984741,127.3628457,36.3733468,0.0,18.039
1558488884652,92.5,127.3628961,36.373322,0.0,15.568
1558488899668,92.4000015259,127.3629527,36.3733024,0.0,14.062
1558488929618,95.0,127.3628845,36.3732866,0.0,15.05
1558488944308,80.8312778714,127.3629031,36.3733618,0.0,14.447
1558488945308,79.8224251421,127.3629116,36.373407,0.0,16.242
1558488946999,80.3966034139,127.3629321,36.3735113,0.0,19.848
1558488947999,81.2954386245,127.3629422,36.3735642,0.0,21.534
1558488948999,81.5344374879,127.3629538,36.3736148,0.0,23.067
1558488950999,83.696859819,127.3629764,36.3737,0.0,25.676
1558488953999,86.5277951629,127.3629791,36.373757,0.0,27.301
1558488956999,87.2840518597,127.3629883,36.3738075,0.0,28.614
1558488969999,87.0311571841,127.3629484,36.3737663,0.21816087,15.082
1558488972999,82.3063410452,127.3629195,36.3737253,0.26370016,14.887
