timestamp,confidence,type
1558224000857,0.46,STILL
1558224000857,0.29,ON_FOOT
1558224000857,0.29,WALKING
1558224000857,0.09,IN_VEHICLE
1558224000857,0.06,ON_BICYCLE
1558224000857,0.01,RUNNING
1558224000857,0.01,UNKNOWN
1558224023194,0.4,UNKNOWN
1558224023194,0.1,IN_VEHICLE
1558224023194,0.1,ON_BICYCLE
1558224023194,0.1,ON_FOOT
1558224023194,0.1,WALKING
1558224023194,0.1,RUNNING
1558224023194,0.1,STILL
1558224046196,0.3,STILL
1558224046196,0.27,IN_VEHICLE
1558224046196,0.19,ON_FOOT
1558224046196,0.19,WALKING
1558224046196,0.04,ON_BICYCLE
1558224046196,0.03,UNKNOWN
1558224069185,0.42,STILL
1558224069185,0.19,ON_FOOT
1558224069185,0.19,WALKING
1558224069185,0.17,IN_VEHICLE
1558224069185,0.1,ON_BICYCLE
1558224069185,0.02,UNKNOWN
1558224092163,0.98,STILL
1558224092163,0.01,IN_VEHICLE
1558224115149,0.35,STILL
1558224115149,0.26,ON_FOOT
1558224115149,0.26,WALKING
1558224115149,0.2,IN_VEHICLE
1558224115149,0.04,ON_BICYCLE
1558224115149,0.02,UNKNOWN
1558224137639,1.0,STILL
1558224160636,1.0,STILL
1558224183610,0.99,STILL
1558224183610,0.01,UNKNOWN
1558224206683,0.99,STILL
1558224206683,0.01,UNKNOWN
1558224227286,1.0,TILTING
1558224229681,0.54,STILL
1558224229681,0.38,ON_FOOT
1558224229681,0.38,WALKING
1558224229681,0.04,UNKNOWN
1558224229681,0.02,IN_VEHICLE
1558224229681,0.02,ON_BICYCLE
1558224259388,1.0,STILL
1558224277860,1.0,STILL
1558224296341,1.0,STILL
1558224312417,1.0,TILTING
1558224314842,1.0,STILL
1558224335295,1.0,TILTING
1558224337913,0.57,STILL
1558224337913,0.27,IN_VEHICLE
1558224337913,0.03,ON_FOOT
1558224337913,0.03,WALKING
1558224337913,0.02,UNKNOWN
1558224337913,0.01,ON_BICYCLE
1558224360537,0.4,UNKNOWN
1558224360537,0.1,IN_VEHICLE
1558224360537,0.1,ON_BICYCLE
1558224360537,0.1,ON_FOOT
1558224360537,0.1,WALKING
1558224360537,0.1,RUNNING
1558224360537,0.1,STILL
1558224383450,0.98,STILL
1558224383450,0.01,IN_VEHICLE
1558224383450,0.01,UNKNOWN
1558224397248,1.0,TILTING
1558224401940,0.99,STILL
1558224401940,0.01,UNKNOWN
1558224420464,1.0,STILL
1558224438915,1.0,STILL
1558224457298,1.0,STILL
1558224475703,1.0,STILL
1558224494128,1.0,STILL
1558224512561,1.0,STILL
1558224530943,1.0,STILL
1558224549369,1.0,STILL
1558224567769,1.0,STILL
1558224586212,0.68,STILL
1558224586212,0.15,IN_VEHICLE
1558224586212,0.05,ON_FOOT
1558224586212,0.05,WALKING
1558224586212,0.03,UNKNOWN
1558224586212,0.01,ON_BICYCLE
1558224609147,1.0,STILL
1558224627562,1.0,STILL
1558224645946,1.0,STILL
1558224664449,1.0,STILL
1558224682894,1.0,STILL
1558224696623,1.0,TILTING
1558224701312,0.98,STILL
1558224701312,0.01,IN_VEHICLE
1558224701312,0.01,UNKNOWN
1558224719777,0.96,STILL
1558224719777,0.03,IN_VEHICLE
1558224738193,1.0,STILL
1558224756594,0.69,STILL
1558224756594,0.16,IN_VEHICLE
1558224756594,0.05,ON_FOOT
1558224756594,0.05,WALKING
1558224756594,0.02,UNKNOWN
1558224756594,0.01,ON_BICYCLE
1558224779539,0.67,STILL
1558224779539,0.22,IN_VEHICLE
1558224779539,0.05,ON_FOOT
1558224779539,0.05,WALKING
1558224779539,0.02,ON_BICYCLE
1558224802702,0.99,STILL
1558224802702,0.01,IN_VEHICLE
1558224821069,0.98,STILL
1558224821069,0.01,IN_VEHICLE
1558224839484,0.4,UNKNOWN
1558224839484,0.1,IN_VEHICLE
1558224839484,0.1,ON_BICYCLE
1558224839484,0.1,ON_FOOT
1558224839484,0.1,WALKING
1558224839484,0.1,RUNNING
1558224839484,0.1,STILL
1558224863423,1.0,STILL
1558224881916,1.0,STILL
1558224900289,1.0,STILL
1558224918594,1.0,STILL
1558224936431,0.99,STILL
1558224936431,0.01,UNKNOWN
1558224954865,1.0,STILL
1558224973312,1.0,STILL
1558224991796,1.0,STILL
1558225007830,1.0,TILTING
1558225010232,0.51,STILL
1558225010232,0.31,IN_VEHICLE
1558225010232,0.06,ON_FOOT
